id, layer-00, rank-00, layer-01, rank-01, layer-02, rank-02, layer-03, rank-03, layer-04, rank-04, layer-05, rank-05, layer-06, rank-06, layer-07, rank-07, layer-08, rank-08, layer-09, rank-09, layer-10, rank-10, layer-11, rank-11, layer-12, rank-12
22, 0.012131688614080155, 0.0009761752340018985, 0.00035775971603231566, 0.009632406152249567, 0.008777523048781103, 0.011040628627975908, 0.018472736794499345, 0.023589325285050082, 0.028786579414703455, 0.021852037003391406, 0.026726543630333895, 0.02579214054289087, 0.024301170507248664, 323.0, 183.0, 22.0, 256.0, 288.0, 627.0, 452.0, 368.0, 766.0, 165.0, 59.0, 759.0, 311.0
23, 0.030032352195207525, 0.012675501603134746, 0.006552937078257763, 0.000982114943739418, 0.008061442332143624, 0.005897137299852764, 0.0012370420518265865, 0.008199503336960162, 0.005893721446027414, 0.013923918382982447, 0.004987582665269474, 0.01130352427171516, 0.03696318456733925, 87.0, 21.0, 453.0, 381.0, 293.0, 676.0, 494.0, 640.0, 53.0, 79.0, 578.0, 487.0, 696.0
24, 0.008708326125085998, 0.014550321052804174, 0.012819518673208815, 0.009543660254678083, 0.019564333265391424, 0.02267107524799172, 0.032841916104283636, 0.019752946979433743, 0.007605785442337247, 0.012576507951354685, 0.02376786035876602, 0.013354623697231142, 0.014751558634399293, 576.0, 737.0, 696.0, 755.0, 369.0, 198.0, 552.0, 707.0, 420.0, 261.0, 140.0, 55.0, 654.0
25, 0.022699395703496935, 0.011793457886492654, 0.020369036237604728, 0.02664135856469188, 0.01813976835702213, 0.014933092453070762, 0.014076385772448822, 0.0024917293226165904, 0.009368209126543911, 0.019963827311856034, 0.014775371551351259, 0.008158644271706464, 0.005872761233826129, 390.0, 151.0, 627.0, 569.0, 619.0, 748.0, 372.0, 641.0, 423.0, 546.0, 705.0, 660.0, 217.0
26, 0.00028502708901144587, 0.0008285334302967907, 0.004620044821048524, 0.011688419690810343, 0.010512726625651446, 0.005074010730558624, 0.0029329596120683896, 0.0017702653902825116, 0.012459612716733888, 0.022987254951055983, 0.007297819113231528, 0.0025235431100088935, 0.022129280027410426, 64.0, 145.0, 717.0, 756.0, 387.0, 686.0, 720.0, 765.0, 431.0, 700.0, 201.0, 664.0, 501.0
27, 0.026174463191906548, 0.025468136195942986, 0.026207165618432955, 0.0252499659316934, 0.01989761251108332, 0.021938159484925092, 0.02340127845810378, 0.016455773720341068, 0.008159555368180351, 0.00476633427703117, 0.005858921496967197, 0.016168563871370386, 0.025337489710991645, 762.0, 168.0, 571.0, 541.0, 574.0, 454.0, 343.0, 244.0, 35.0, 290.0, 212.0, 451.0, 93.0
28, 0.02338023554982241, 0.016585873320250574, 0.007545998482531276, 0.014548405621113418, 0.0024485910874373156, 0.01528857706756802, 0.006009547721983643, 0.01945124761910747, 0.004866415153518139, 0.003270120250459358, 0.009124725799692358, 0.03292995155287288, 0.03329973932416637, 326.0, 330.0, 647.0, 291.0, 336.0, 451.0, 195.0, 486.0, 123.0, 461.0, 144.0, 327.0, 68.0
29, 0.015620235930092976, 0.005778142955927787, 0.005018234050996667, 0.008163811636469353, 0.0016983879025466169, 0.0003085028252881448, 0.006648965486922685, 0.013551051886060053, 0.013154156957797754, 0.013933041900629339, 0.012527247955286829, 0.02372740453750963, 0.01930579447375792, 421.0, 521.0, 543.0, 163.0, 264.0, 95.0, 659.0, 346.0, 365.0, 95.0, 755.0, 397.0, 490.0
30, 0.03195544242057379, 0.01804406291099923, 0.013524345786706046, 0.018948256437281197, 0.029530717426328103, 0.0420069154142963, 0.04545184433456871, 0.05852022144045138, 0.05107033162261529, 0.0421709427093156, 0.038131245742537706, 0.01922057880013035, 0.014308354551036675, 67.0, 26.0, 341.0, 99.0, 510.0, 150.0, 345.0, 552.0, 469.0, 85.0, 249.0, 550.0, 657.0
31, 0.014837058454479374, 0.009525898080175971, 0.006407105469906009, 0.009365646920285615, 0.00013719241582589678, 0.015217265544839459, 0.017868212303879735, 0.002609419155910843, 0.0003711157930462868, 0.002214187774609424, 0.008830453203232813, 0.0052937657540781885, 0.005510117541996902, 439.0, 568.0, 743.0, 475.0, 62.0, 288.0, 665.0, 463.0, 559.0, 226.0, 85.0, 686.0, 119.0
32, 0.03841157068951275, 0.018653397908896734, 0.022888996169018464, 0.020654898154398343, 0.02239472226303694, 0.01862673119805333, 0.011433371472411224, 0.019419676346317135, 0.019622330412070642, 0.020919701331831953, 0.017160219221472407, 0.017417014044599426, 0.013163800065716935, 513.0, 538.0, 12.0, 407.0, 482.0, 49.0, 384.0, 706.0, 183.0, 327.0, 18.0, 407.0, 324.0
33, 0.030901644626897377, 0.022121679947858897, 0.02675412979679396, 0.020160034110273672, 0.02627255854065108, 0.032100004044365235, 0.035336016517536664, 0.027849741328641233, 0.025396457837082564, 0.06206554705693509, 0.054789973615533866, 0.053804216019629855, 0.046538423537262466, 277.0, 55.0, 360.0, 454.0, 49.0, 261.0, 605.0, 605.0, 621.0, 755.0, 696.0, 584.0, 188.0
34, 0.0192865946739611, 0.017832853088203315, 0.02017406606512821, 0.02325981952745786, 0.02871971162230441, 0.03442575703879109, 0.022252897748501567, 0.016986965500134555, 0.007649184583664245, 0.0008429168290679979, 0.02527311776307443, 0.05301087902650053, 0.05474869566771423, 311.0, 655.0, 446.0, 23.0, 216.0, 2.0, 297.0, 425.0, 765.0, 432.0, 64.0, 505.0, 260.0
35, 0.0026678161069652122, 0.0026805143264560668, 0.010232781300122406, 0.013887042121142742, 0.017007351501885815, 0.023129089221104328, 0.03274623711728606, 0.016118063553157976, 0.0009748100550074819, 0.0020026354798158594, 0.028818804089379525, 0.03022848185884372, 0.010245714175458385, 600.0, 569.0, 197.0, 340.0, 418.0, 463.0, 421.0, 462.0, 295.0, 638.0, 628.0, 708.0, 160.0
36, 0.0013981191724887587, 0.011448001706653993, 0.004325115478719843, 0.0004467210463940454, 0.012445591006349807, 0.005819684442095202, 0.018127384728223252, 0.00573292981802441, 0.0003179217930041151, 0.0019936685348461024, 0.009489677351910643, 0.0006073092794481865, 0.0019051282584413038, 614.0, 191.0, 224.0, 339.0, 453.0, 284.0, 686.0, 748.0, 236.0, 48.0, 766.0, 472.0, 36.0
37, 0.005889006491093995, 0.0014201254602712822, 0.0058320995787518575, 0.012431387715810897, 0.0111803559957989, 0.007223365070592813, 0.016085185794888105, 0.00914461940963471, 0.010580847140695085, 0.023846077235911454, 0.02594710015186106, 0.023431896822594, 0.029742377251910777, 597.0, 433.0, 321.0, 353.0, 7.0, 146.0, 450.0, 136.0, 656.0, 475.0, 123.0, 744.0, 643.0
38, 0.008831779231524289, 0.017316978060971686, 0.021161451037635354, 0.00451769682921757, 0.010848863860346815, 0.008782091376311866, 0.01693620355402259, 0.019432643283867783, 0.02476588637643177, 0.026022969377515838, 0.03476308751694039, 0.026408294956717246, 0.06920594869969403, 476.0, 22.0, 577.0, 149.0, 280.0, 248.0, 546.0, 457.0, 654.0, 467.0, 443.0, 490.0, 360.0
39, 0.006290110210389316, 0.007358692947353984, 0.009639678325672068, 0.018968886604348933, 0.017264560286853605, 0.021822269738095645, 0.015139827014480843, 0.018970939276395444, 0.025894462422333987, 0.03351064705194046, 0.021703214616931234, 0.014900788646599179, 0.012100627037605935, 171.0, 597.0, 500.0, 303.0, 124.0, 258.0, 44.0, 729.0, 90.0, 123.0, 536.0, 323.0, 54.0
40, 0.0467210893960261, 0.028865393409275034, 0.038059009842698034, 0.04112566869660441, 0.04082499412906736, 0.030873951541177808, 0.044251825894746716, 0.05474776397252907, 0.03499474871101327, 0.03983556995199728, 0.04349791648696829, 0.05914806900540823, 0.07324002828747318, 255.0, 553.0, 57.0, 139.0, 714.0, 147.0, 719.0, 320.0, 95.0, 515.0, 505.0, 696.0, 235.0
41, 0.004324613365561467, 0.006747223680310344, 0.0061878832604090475, 0.018509393982337457, 0.032289494638633606, 0.028895588364392565, 0.02725438420274084, 0.03379842587979642, 0.03467534204936387, 0.05628101215731831, 0.05037738735113513, 0.05101541041098104, 0.06243478539150766, 36.0, 163.0, 651.0, 644.0, 599.0, 577.0, 714.0, 660.0, 546.0, 367.0, 630.0, 192.0, 303.0
42, 0.026863270303435223, 0.030928107811231464, 0.026215958974499187, 0.024365607455618433, 0.027385347696595754, 0.030983278573224665, 0.03408179028099652, 0.0365496709385832, 0.012956696272363214, 0.03338727559825586, 0.026863947621891583, 0.020647231797047836, 0.024888602879271852, 670.0, 616.0, 256.0, 52.0, 225.0, 502.0, 5.0, 152.0, 698.0, 576.0, 615.0, 766.0, 660.0
43, 0.019427927395344494, 0.017511229067200606, 0.021015074339057995, 0.01615732508226586, 0.004468579132007969, 0.006530747050101537, 0.0031090802155430692, 0.005961929067318676, 0.0037782262214827085, 0.006702883490035397, 0.005482856888162128, 0.01666133978993148, 0.03561960255500731, 664.0, 766.0, 728.0, 297.0, 454.0, 19.0, 124.0, 195.0, 166.0, 504.0, 267.0, 536.0, 101.0
44, 0.027129972682870162, 0.025338389586918825, 0.020449617915343422, 0.021333951226274326, 0.010396663813001873, 0.0019665031254336453, 0.0009318057691333145, 0.0031116133117415666, 0.010974885236221825, 0.006162246431986607, 0.031822365009070895, 0.019091443190100706, 0.06145414683136643, 233.0, 235.0, 519.0, 743.0, 3.0, 153.0, 144.0, 685.0, 515.0, 524.0, 429.0, 430.0, 446.0
45, 0.006760076912433698, 0.00428949218401402, 0.006410536702676362, 0.004919701345353774, 0.0034467181778891605, 0.014593748790963321, 0.014420813853497536, 0.0024429552365594904, 0.009776371363515834, 0.01725437870555792, 0.002902005447536333, 0.00036754587548047473, 0.021521901543010948, 60.0, 562.0, 331.0, 176.0, 4.0, 77.0, 614.0, 63.0, 563.0, 47.0, 752.0, 483.0, 5.0
46, 0.01584809147933416, 0.019861807905590508, 0.026839541024369123, 0.020120296159256656, 0.02523741265998214, 0.011872334437308504, 0.017365974284331252, 0.009053119933439558, 0.0020058442251328777, 0.017958352135988932, 0.008197285147462282, 0.005874009198436621, 0.0027416534145233945, 349.0, 305.0, 652.0, 730.0, 247.0, 381.0, 395.0, 286.0, 700.0, 712.0, 577.0, 431.0, 559.0
47, 0.00793663766576874, 0.008126763175969238, 0.003447866968454001, 0.013684766922321, 0.02869457642509641, 0.00032202314541046454, 0.010324527931127201, 0.009069353682996056, 0.0038607391089616723, 0.0017309722148461002, 0.007729421625602962, 0.012808071074120143, 0.000598365658128087, 363.0, 306.0, 124.0, 237.0, 366.0, 645.0, 55.0, 500.0, 709.0, 75.0, 524.0, 51.0, 159.0
48, 0.009331698309923198, 0.015972980755387924, 0.01686250009922906, 0.004509472824375778, 0.007060158217207724, 0.0006293902661843229, 0.00231134615258824, 0.008560380115630714, 0.00895827761441061, 0.0015338419392137224, 0.0002183797952260983, 0.01741625252382341, 0.004084966745362671, 717.0, 671.0, 413.0, 165.0, 303.0, 544.0, 23.0, 172.0, 604.0, 402.0, 113.0, 647.0, 457.0
49, 0.002620853880025341, 0.012354203627540838, 0.014932013549256395, 0.010887655960260086, 0.000811907223917904, 0.0009864644196189126, 0.0012458315506679917, 0.018354273973014524, 0.025920249079562325, 0.027227410053739586, 0.032085083783779285, 0.030449025665974346, 0.042565060637840726, 475.0, 242.0, 548.0, 404.0, 609.0, 759.0, 49.0, 212.0, 541.0, 415.0, 7.0, 114.0, 139.0
50, 0.032993844779199984, 0.032168858108413044, 0.02926103012880149, 0.035058818583794456, 0.059758398895665005, 0.04623873922421985, 0.04853712505428793, 0.0702914719509743, 0.06994457301128731, 0.08851223869576741, 0.08528898648152132, 0.07750774081171843, 0.061448775093677424, 659.0, 313.0, 471.0, 519.0, 641.0, 53.0, 647.0, 55.0, 733.0, 390.0, 352.0, 96.0, 46.0
51, 0.004868794480119767, 0.008005875151222544, 0.004693111532817773, 0.0063558832481329245, 0.003950359050819014, 0.004779047632514282, 0.0017277079195621484, 0.004286622010060975, 0.009335537557275385, 0.013565684648813078, 0.0036562072946736625, 0.0019825975990738626, 0.03126124270344083, 441.0, 352.0, 767.0, 62.0, 456.0, 487.0, 236.0, 418.0, 388.0, 192.0, 490.0, 180.0, 368.0
52, 0.008788937693711998, 0.010387347069290927, 0.0001600979332469136, 0.001169201640207985, 0.00886316377922871, 0.009903674847819462, 0.013146871227551333, 0.006186168445088249, 0.00041430248250373534, 0.0025590760860873924, 0.005191950174182247, 0.011759177913556114, 0.0399620701151792, 733.0, 600.0, 352.0, 194.0, 643.0, 749.0, 88.0, 124.0, 421.0, 36.0, 764.0, 285.0, 554.0
53, 0.0019185370540978012, 0.006188536145486655, 0.008578672380204284, 0.0034031456796409618, 0.005949856685931431, 0.001459348494239782, 0.002782748643092234, 0.002515914498224701, 0.0009182960146118313, 0.00676153413027326, 0.0043168247671606964, 0.029675854900387984, 0.058123346836970596, 348.0, 136.0, 677.0, 356.0, 203.0, 308.0, 186.0, 351.0, 210.0, 93.0, 291.0, 311.0, 431.0
54, 0.024677650165120565, 0.018172720682155665, 0.006466153418528956, 0.0015805989411455152, 0.013008902233897869, 0.01719388402661643, 0.019137105483590537, 0.03222062801948988, 0.02450125093658942, 0.006999593135901428, 0.013518022611598634, 0.003995678139435372, 0.0022765331561475305, 381.0, 291.0, 391.0, 765.0, 235.0, 244.0, 207.0, 475.0, 89.0, 35.0, 174.0, 593.0, 69.0
55, 0.0024609535594446717, 0.0008869010764314129, 0.007798406861345176, 0.013721101341564613, 0.01820223079105428, 0.004830875138806444, 0.001165487615356508, 0.001679814777565516, 0.013802408250319228, 0.03856482223011197, 0.03165900694000536, 0.0007727718902006234, 0.013573865908967924, 559.0, 500.0, 68.0, 627.0, 604.0, 121.0, 355.0, 357.0, 463.0, 280.0, 381.0, 615.0, 467.0
56, 0.0038704767075614134, 0.0018746041983078473, 0.0098242066528345, 0.02288824381055389, 0.029388251017082683, 0.029273565328017354, 0.03908946338663959, 0.033693337630550844, 0.028630809136818664, 0.04722306468177758, 0.04564071475976065, 0.04131011152908043, 0.01150814809864012, 759.0, 303.0, 249.0, 319.0, 248.0, 203.0, 524.0, 724.0, 64.0, 365.0, 504.0, 531.0, 373.0
57, 0.010178778881630135, 0.004016787025248633, 0.0008026804284431414, 0.0042072767974086454, 0.008068345092054473, 0.007763478670649873, 0.004824522385648532, 0.0005392422544628274, 0.0052167876495080295, 0.004612983843983132, 9.484253194868264e-05, 0.007233208807371149, 0.008620412565123, 353.0, 295.0, 426.0, 201.0, 29.0, 464.0, 215.0, 498.0, 176.0, 114.0, 515.0, 504.0, 747.0
58, 0.04269544499660298, 0.03792812082688657, 0.04171027327991105, 0.033984510518112486, 0.028108742261504928, 0.028514351811006443, 0.022065633206913533, 0.02586262499476607, 0.016122717886866814, 0.02333844804349698, 0.030144835435148083, 0.03502156712996159, 0.03249934235202811, 145.0, 611.0, 562.0, 604.0, 103.0, 498.0, 598.0, 26.0, 235.0, 635.0, 45.0, 26.0, 0.0
59, 0.020619427678721214, 0.01319798179421965, 0.01521715942732587, 0.018219204720272997, 0.019147878407594198, 0.01297078252211298, 0.019642560038506382, 0.02997239193127066, 0.025354649197021236, 0.025104039734048216, 0.0011887531281796957, 0.018627015877238674, 0.0071372664508006466, 551.0, 614.0, 222.0, 54.0, 427.0, 380.0, 3.0, 467.0, 62.0, 505.0, 593.0, 751.0, 383.0
60, 0.0015394376530087964, 0.0032984195319410866, 0.004836447501452164, 0.00513493459246935, 0.01052111151400152, 0.005370450496226044, 0.0028370679612365057, 0.011466416354428459, 0.033379264204976535, 0.042335567795401215, 0.04016095117353236, 0.037686074563521646, 0.04579626233564855, 218.0, 454.0, 564.0, 235.0, 165.0, 648.0, 308.0, 365.0, 298.0, 31.0, 284.0, 756.0, 274.0
61, 0.00490438747030156, 0.007421439456827408, 0.01506819414214297, 0.006986724113554133, 0.0042594473458988326, 0.0075676744183533415, 0.0041955858049925136, 0.007981658153871089, 0.009997832021935053, 0.0024671962188214424, 0.01336827010303495, 0.0264265078624404, 0.04201266209953784, 472.0, 37.0, 670.0, 716.0, 479.0, 496.0, 115.0, 176.0, 501.0, 735.0, 636.0, 641.0, 165.0
62, 0.008071879315950856, 0.002975571467399858, 0.0014185922210757087, 0.0013983032979744561, 0.0007830942747844071, 0.004598003746571185, 0.0036828724563310734, 0.004235424365717682, 0.0018505526473569964, 0.00986540387541222, 0.011395593114253798, 0.03420528512797806, 0.03917963471688628, 265.0, 753.0, 62.0, 240.0, 110.0, 155.0, 581.0, 514.0, 296.0, 194.0, 73.0, 635.0, 430.0
63, 0.031048515765460565, 0.02829384180958005, 0.022573340428072335, 0.026066438506021406, 0.021890338298638356, 0.002732170525000157, 0.004646661204305654, 0.001490780342001455, 0.0021530427269403846, 0.022630716420091058, 0.022498071021494037, 0.011039458991945911, 0.02276136799507901, 53.0, 637.0, 103.0, 694.0, 252.0, 44.0, 413.0, 762.0, 500.0, 550.0, 378.0, 633.0, 507.0
64, 0.000760417396568065, 0.0023746236986174184, 0.008956828858030681, 0.009658302449095796, 0.009229138553353902, 0.00916131281007459, 0.022045805559469618, 0.00974884355217233, 0.0017485809698019432, 0.011953518469963337, 0.0016646824324135386, 0.01777576807483753, 0.016201626669038842, 571.0, 314.0, 245.0, 640.0, 485.0, 665.0, 156.0, 410.0, 714.0, 764.0, 12.0, 348.0, 16.0
65, 0.03327744710723148, 0.029958514993088475, 0.022396482094514544, 0.025542420711772536, 0.016741524497518027, 0.008129562958058535, 0.01533635857961768, 0.025290535483830496, 0.020994523039863655, 0.0214002574748702, 0.013787615466304037, 0.015578129996571832, 0.03327978314969863, 347.0, 559.0, 235.0, 94.0, 381.0, 303.0, 653.0, 515.0, 615.0, 61.0, 526.0, 442.0, 381.0
66, 0.012302527849811657, 0.014356115523555518, 0.030028705176242447, 0.0423677762211962, 0.03788258219426752, 0.02896333719277617, 0.02685897739394251, 0.01971539928145075, 0.028691501141004966, 0.030365717244545145, 0.037386143008994635, 0.022867380383001974, 0.034286136673412924, 756.0, 288.0, 407.0, 500.0, 706.0, 340.0, 482.0, 373.0, 46.0, 662.0, 449.0, 479.0, 309.0
67, 0.0011275678139856988, 0.002590438888249953, 0.0036373527037737124, 0.00743332799705828, 0.017749301785501416, 0.0210881114102716, 0.019326759854609167, 0.0198171563511694, 0.017616414589811807, 0.013299258741915954, 0.03830383911487827, 0.05665686422646147, 0.07040437282399739, 276.0, 436.0, 236.0, 222.0, 745.0, 342.0, 542.0, 485.0, 407.0, 52.0, 710.0, 553.0, 276.0
