id, 2dx, 2dy, label, color, size
0, 0.0694490298628807, -0.01601373217999935, accountant, 9.26, 20
1, 0.12348394095897675, -0.014274682849645615, administrator, 10.9, 20
2, 0.10217299312353134, 0.02379012480378151, advisor, 13.37, 20
3, -0.11460838466882706, -0.027845093980431557, appraiser, 20.33, 20
4, -0.026839271187782288, -0.0990007147192955, architect, 2.83, 20
5, 0.10433688014745712, 0.006154641509056091, auditor, 28.04, 20
6, 0.011103462427854538, -0.1461937576532364, baker, 8.93, 20
7, -0.009666567668318748, -0.06040116772055626, bartender, 20.42, 20
8, 0.12711156904697418, 0.0402604416012764, broker, 13.62, 20
9, -0.022107362747192383, -0.1203005239367485, carpenter, 11.99, 20
10, -0.15117846429347992, 0.3026229441165924, cashier, 67.46, 20
11, 0.15665221214294434, -0.10536425560712814, chef, 6.66, 20
12, 0.0436234287917614, -0.10890737920999527, chemist, 10.13, 20
13, 0.08047976344823837, -0.047944214195013046, clerk, 56.0, 20
14, 0.1980658620595932, 0.18062151968479156, counselor, 46.45, 20
15, -0.18440993130207062, 0.022832784801721573, dietitian, 86.49, 20
16, -0.15859973430633545, 0.17550885677337646, dispatcher, 68.57, 20
17, 0.07249286770820618, -0.11710750311613083, doctor, 9.2, 20
18, -0.024448862299323082, -0.007677789311856031, educator, 42.32, 20
19, -0.14155562222003937, -0.162499338388443, electrician, 0.8, 20
20, -0.07172142714262009, -0.37266963720321655, engineer, 1.99, 20
21, 0.12746766209602356, 0.12314124405384064, examiner, 6.9, 20
22, -0.06926879286766052, -0.004958724603056908, firefighter, 3.09, 20
23, -0.27150478959083557, 0.17897211015224457, hairdresser, 80.11, 20
24, -0.2881857454776764, 0.09272550046443939, hygienist, 25.0, 20
25, 0.12136615812778473, 0.09086984395980835, inspector, 2.35, 20
26, 0.14067362248897552, 0.019407404586672783, instructor, 16.07, 20
27, 0.17793312668800354, -0.04579497501254082, investigator, 5.29, 20
28, -0.1383965015411377, 0.07331923395395279, janitor, 4.2, 20
29, 0.0536046177148819, -0.1397726684808731, lawyer, 7.35, 20
30, -0.0022698608227074146, 0.046445682644844055, librarian, 85.58, 20
31, -0.21458996832370758, -0.10484562069177628, machinist, 6.11, 20
32, 0.022275976836681366, -0.30018553137779236, manager, 5.18, 20
33, 0.06855019927024841, -0.017529018223285675, mechanic, 0.89, 20
34, 0.12331108003854752, 0.2727777361869812, nurse, 88.31, 20
35, -0.2162291705608368, 0.02954561822116375, nutritionist, 27.27, 20
36, 0.06040656566619873, 0.03174994885921478, officer, 7.29, 20
37, 0.030236056074500084, -0.23619678616523743, painter, 11.65, 20
38, -0.08964283019304276, 0.026255415752530098, paralegal, 86.32, 20
39, -0.16287411749362946, -0.03691399097442627, paramedic, 7.52, 20
40, -0.13598082959651947, -0.08637437969446182, pathologist, 11.48, 20
41, -0.23218318819999695, -0.05199199914932251, pharmacist, 11.53, 20
42, 0.06954003870487213, -0.10251364856958389, physician, 8.41, 20
43, 0.10696573555469513, 0.13202741742134094, planner, 20.96, 20
44, -0.09222956001758575, 0.08821172267198563, plumber, 3.34, 20
45, 0.17134805023670197, 0.07216353714466095, practitioner, 34.19, 20
46, 0.05822528898715973, 0.025736026465892792, programmer, 4.04, 20
47, -0.05975479632616043, 0.060437921434640884, psychologist, 33.15, 20
48, 0.010571533814072609, 0.2825373709201813, receptionist, 67.22, 20
49, -0.16769613325595856, 0.003718932159245014, salesperson, 35.79, 20
50, 0.10028496384620667, -0.10235260426998138, scientist, 3.29, 20
51, 0.1320595145225525, -0.05709337815642357, secretary, 10.43, 20
52, 0.18708869814872742, 0.04367220774292946, specialist, 20.22, 20
53, 0.05922003090381622, 0.02805270627140999, supervisor, 36.02, 20
54, 0.08210726827383041, -0.09442245215177536, surgeon, 4.34, 20
55, -0.0041684359312057495, -0.0023121654521673918, teacher, 54.35, 20
56, 0.07754845917224884, -0.0264581385999918, technician, 9.42, 20
57, 0.17573709785938263, 0.29049766063690186, therapist, 61.86, 20
58, -0.22777119278907776, 0.1007661372423172, veterinarian, 35.55, 20
59, 0.032387930899858475, -0.048906587064266205, worker, 13.43, 20
