id, 2dx, 2dy, color, size
0, 0.005792813841253519, 0.01226569153368473, -0.5104632468357748, 20
1, 0.0007539562648162246, -0.0012742714025080204, -0.4627565427161363, 20
2, -0.009810663759708405, -0.03143979609012604, -0.5275635193311514, 20
3, -0.020188532769680023, -0.007861904799938202, -0.9996680663821935, 20
4, -0.04265526309609413, -0.0008855937048792839, -0.4111957397136179, 20
5, -0.042536940425634384, 0.01235578116029501, -0.5811749369545541, 20
6, -0.00536028016358614, 0.020786434412002563, -0.5028618929497373, 20
7, 0.00973399356007576, -0.025618229061365128, -0.49780196452927755, 20
8, 0.005589617881923914, -0.0042657796293497086, -0.3082191044349951, 20
9, -0.01567433960735798, 0.02434351295232773, -0.7645232361078478, 20
10, -0.04153347760438919, -0.02079460397362709, 0.11260952158796035, 20
11, -0.023897193372249603, 0.03156346082687378, 0.18727050966322867, 20
12, -0.0019922787323594093, -0.03351456671953201, -0.012456075199015829, 20
13, -0.045365024358034134, -0.01579812914133072, -0.663972205184456, 20
14, -0.0027197019662708044, 0.007031629793345928, -1.4282543963116083, 20
15, 0.010924305766820908, 0.026234610006213188, -1.1706609838644806, 20
16, -0.0174602922052145, 0.032527901232242584, -1.643661784220057, 20
17, 0.007720587775111198, 0.014713531360030174, -1.2413890900859794, 20
18, -0.014126529917120934, -0.012319160625338554, -0.9164814086469327, 20
19, 0.003598341718316078, -0.029405081644654274, -0.24131750273003505, 20
20, -0.0449707955121994, 0.034373119473457336, -0.20820689877577236, 20
21, 0.018895665183663368, -0.048352330923080444, -0.2723783034815102, 20
22, 0.009683800861239433, -0.0007211442571133375, -0.7833240868944282, 20
23, 0.006315559148788452, -0.029411818832159042, 0.46668072124190924, 20
24, -0.015760965645313263, 0.010256145149469376, -1.061544069046561, 20
25, -0.03720145300030708, -0.004996070638298988, -0.9771700137017053, 20
26, 0.016530785709619522, 0.05342114344239235, -0.9314858191140675, 20
27, -0.018030274659395218, -0.0025955871678888798, -0.6589736950811795, 20
28, -0.040725935250520706, -0.014483862556517124, -0.2399069457386488, 20
29, 0.022011850029230118, -0.017747461795806885, -0.39169976119674726, 20
30, 0.015689894556999207, 0.03740517422556877, -0.20492686000534122, 20
31, -0.004825705196708441, -0.01983092911541462, -0.8565343701171126, 20
32, -0.010847966186702251, 0.011887739412486553, -0.11369744532973734, 20
33, 0.021826650947332382, 0.028261424973607063, -0.07152562740380712, 20
34, 0.009166396223008633, 0.060870587825775146, -0.405727751715571, 20
35, 0.014450957998633385, 0.0784115269780159, -0.1605201218680105, 20
36, 0.015511153265833855, -0.024311229586601257, -0.5518826866380716, 20
37, -0.0005600366275757551, -0.013118253089487553, -0.3388106835274068, 20
38, 0.007689300924539566, -0.011645559221506119, -1.327225748099971, 20
39, -0.01408428605645895, 0.00264556217007339, -0.2712757753376856, 20
40, 0.01740274392068386, 0.05044497177004814, -0.1934377225456771, 20
41, -0.025229409337043762, 0.05179762840270996, -0.6891711678267284, 20
42, -0.042298782616853714, 0.04416077584028244, -0.5818790039222417, 20
43, -0.005232003517448902, 0.03660263121128082, -0.4944559109021065, 20
44, -0.009329384192824364, -0.030380506068468094, -0.562702269207275, 20
45, 0.0020658504217863083, -0.03125588968396187, -0.5194694893644621, 20
46, -0.01514375302940607, 0.0056168800219893456, -0.5380335377894435, 20
47, -0.034059371799230576, 0.0006088269874453545, -0.46280707120600906, 20
48, -0.002676167991012335, -0.03552260249853134, 0.10658913826341597, 20
49, -0.013392144814133644, -0.03479832038283348, -0.2038724380186273, 20
50, -0.037065330892801285, 0.002994799055159092, -0.6958377193914084, 20
51, -0.008707094937562943, -0.009182856418192387, -0.6387950309500195, 20
52, -0.028904782608151436, 0.018381543457508087, -0.6662175907363793, 20
53, -0.04582679644227028, -0.015576964244246483, -0.4408823787055743, 20
54, 0.008566918782889843, 0.015316479839384556, -0.44520566111874765, 20
55, -0.029767028987407684, -0.005778388120234013, -0.25854717116205495, 20
56, -0.024405956268310547, 0.05792894959449768, 0.15249500969544189, 20
57, -0.05354061722755432, -0.003789150156080723, -0.2625803363745906, 20
58, -0.023490624502301216, -0.013258835300803185, -0.7479520256927101, 20
59, 0.007831803523004055, -0.05483728647232056, -0.2227633048679249, 20
60, 0.00254999753087759, -0.010435881093144417, -1.2723822101820277, 20
61, -0.05393247306346893, -0.01892818883061409, -0.7056522381016517, 20
62, 0.007979811169207096, -0.0057140737771987915, -1.211249935921959, 20
63, -0.00623851316049695, -0.018692901358008385, -0.9805876894232087, 20
64, -0.017483817413449287, -0.01762867346405983, -0.08846838578253426, 20
65, 0.010598457418382168, -0.0017825608374550939, 0.5068762920243294, 20
66, -0.03360225632786751, 0.038251183927059174, -0.6861547205332228, 20
67, 0.013231078162789345, -0.005062027834355831, -0.5417016817321415, 20
68, -0.038649313151836395, 0.04566727951169014, -0.5111405077896244, 20
69, 0.014801803976297379, 0.02162257954478264, -0.6863811382721553, 20
70, -0.007689977064728737, 0.005989013239741325, -0.5635455114170717, 20
71, -0.059761278331279755, -0.02607375755906105, -0.5009965414561572, 20
72, 0.0021419362165033817, 0.02513962797820568, -0.8896778056428558, 20
73, 0.0034026571083813906, 0.000217938213609159, -1.199327743156801, 20
74, 0.006874040700495243, 0.011971771717071533, -1.339949294631946, 20
75, -0.022544892504811287, -0.014047488570213318, -0.7602634417922086, 20
76, -0.03815089911222458, 0.010096983052790165, -0.7422357635321765, 20
77, -0.0003931683022528887, 0.0003355579683557153, -1.0863999391368968, 20
78, -0.06769514083862305, -0.022402716800570488, -0.4971220049791257, 20
79, -0.015203705057501793, -0.012937858700752258, -0.3135800849267431, 20
80, 0.01348322257399559, -0.039453085511922836, -0.1624970808995208, 20
81, 0.02743196301162243, -0.017185967415571213, -0.5463781911615455, 20
82, -0.05013987421989441, -0.015579277649521828, -0.8617637383999166, 20
83, 0.01886439509689808, -0.010159165598452091, -0.3891765169950245, 20
84, -0.018306264653801918, -0.005023896228522062, -0.0825205245441009, 20
85, -0.07165321707725525, -0.02272864058613777, 0.16040117669524867, 20
