id, 2dx, 2dy, color, size
0, 0.00858307909220457, 0.017705602571368217, -0.5104632468357748, 20
1, 0.021121617406606674, -0.0057173194363713264, -0.4627565427161363, 20
2, 0.0050545041449368, -0.01437443308532238, -0.5275635193311514, 20
3, 0.0440385565161705, 0.0035675689578056335, -0.9996680663821935, 20
4, 0.01026911661028862, -0.016186155378818512, -0.4111957397136179, 20
5, 0.019257156178355217, -0.004885192960500717, -0.5811749369545541, 20
6, -0.015518954955041409, -0.026489101350307465, -0.5028618929497373, 20
7, -0.02787068486213684, -0.04955659434199333, -0.49780196452927755, 20
8, -0.007859613746404648, -0.010114208795130253, -0.3082191044349951, 20
9, -0.008037744089961052, -0.001302751014009118, -0.7645232361078478, 20
10, 0.0035990606993436813, -0.023938825353980064, 0.11260952158796035, 20
11, 0.060358986258506775, 0.003596117254346609, 0.18727050966322867, 20
12, -0.013385869562625885, -0.018899107351899147, -0.012456075199015829, 20
13, 0.04876868054270744, -0.015330081805586815, -0.663972205184456, 20
14, -0.014606382697820663, 0.04046475887298584, -1.4282543963116083, 20
15, -0.01164945401251316, 0.041483696550130844, -1.1706609838644806, 20
16, -0.0001619136892259121, 0.06897203624248505, -1.643661784220057, 20
17, -0.0465087890625, 0.03221789002418518, -1.2413890900859794, 20
18, 0.0056641316041350365, 0.014525952748954296, -0.9164814086469327, 20
19, 0.0006188470870256424, -0.008044233545660973, -0.24131750273003505, 20
20, 0.08822382986545563, 0.0027941600419580936, -0.20820689877577236, 20
21, -0.05259697139263153, -0.014229428954422474, -0.2723783034815102, 20
22, -0.0249494481831789, 0.025449221953749657, -0.7833240868944282, 20
23, -0.012551870197057724, -0.02572740614414215, 0.46668072124190924, 20
24, 0.014352530241012573, 0.044870760291814804, -1.061544069046561, 20
25, 0.0009487271308898926, 0.002891219686716795, -0.9771700137017053, 20
26, 0.0049643502570688725, 0.0446414016187191, -0.9314858191140675, 20
27, -0.006740353535860777, 0.014738624915480614, -0.6589736950811795, 20
28, 0.00020724767819046974, -0.025579798966646194, -0.2399069457386488, 20
29, -0.026647578924894333, -0.024644682183861732, -0.39169976119674726, 20
30, -0.03381330892443657, 0.004841170273721218, -0.20492686000534122, 20
31, 0.05164750665426254, -0.01670399308204651, -0.8565343701171126, 20
32, 0.0028058786410838366, 0.009403024800121784, -0.11369744532973734, 20
33, -0.007839001715183258, 0.02680184319615364, -0.07152562740380712, 20
34, -0.02803947776556015, 0.013504107482731342, -0.405727751715571, 20
35, -0.03816898539662361, 0.029023058712482452, -0.1605201218680105, 20
36, -0.013680596835911274, -0.022365614771842957, -0.5518826866380716, 20
37, 0.010267529636621475, -0.018163802102208138, -0.3388106835274068, 20
38, 0.0453585721552372, 0.008211450651288033, -1.327225748099971, 20
39, 0.011819924227893353, -0.025904450565576553, -0.2712757753376856, 20
40, 0.03506353124976158, 0.034036554396152496, -0.1934377225456771, 20
41, 0.006365647539496422, 0.031518351286649704, -0.6891711678267284, 20
42, 0.005789258982986212, 0.015006539411842823, -0.5818790039222417, 20
43, 0.015546534210443497, 0.023624926805496216, -0.4944559109021065, 20
44, 0.05210674926638603, -0.022825190797448158, -0.562702269207275, 20
45, -0.025763636454939842, -0.002968328073620796, -0.5194694893644621, 20
46, 0.04506382346153259, -0.006004043854773045, -0.5380335377894435, 20
47, 0.013636578805744648, -0.0013008338864892721, -0.46280707120600906, 20
48, -0.010190770030021667, -0.017549846321344376, 0.10658913826341597, 20
49, -0.0254251416772604, -0.02879134565591812, -0.2038724380186273, 20
50, 0.023203138262033463, -0.030280189588665962, -0.6958377193914084, 20
51, -0.006950440816581249, -0.014211407862603664, -0.6387950309500195, 20
52, 0.0008694424759596586, 0.02299451269209385, -0.6662175907363793, 20
53, 0.05810407176613808, -0.022516129538416862, -0.4408823787055743, 20
54, 0.03407198563218117, -0.012707945890724659, -0.44520566111874765, 20
55, -0.02237256057560444, -0.0035536536015570164, -0.25854717116205495, 20
56, 0.012118273414671421, 0.007740057073533535, 0.15249500969544189, 20
57, -0.018455002456903458, -0.04773777723312378, -0.2625803363745906, 20
58, 0.008251037448644638, 0.0027512626256793737, -0.7479520256927101, 20
59, -0.045887891203165054, -0.009148410521447659, -0.2227633048679249, 20
60, -0.0018738447688519955, 0.03720961511135101, -1.2723822101820277, 20
61, 0.05926205962896347, -0.016462331637740135, -0.7056522381016517, 20
62, -0.02357746660709381, 0.04156331345438957, -1.211249935921959, 20
63, 0.030907856300473213, 0.024905262514948845, -0.9805876894232087, 20
64, -0.000598285929299891, 0.0072899553924798965, -0.08846838578253426, 20
65, -0.030887404456734657, -0.02455969899892807, 0.5068762920243294, 20
66, -0.02440265193581581, 0.02713112346827984, -0.6861547205332228, 20
67, -0.011039620265364647, -0.02486215904355049, -0.5417016817321415, 20
68, 0.021970568224787712, 0.01719340682029724, -0.5111405077896244, 20
69, 0.01638728752732277, 0.0025696500670164824, -0.6863811382721553, 20
70, 0.032531388103961945, 0.028279941529035568, -0.5635455114170717, 20
71, 0.05449399724602699, -0.01629209890961647, -0.5009965414561572, 20
72, -0.003592762164771557, -0.004075144417583942, -0.8896778056428558, 20
73, -0.008093299344182014, 0.03386902064085007, -1.199327743156801, 20
74, 0.0027599665336310863, 0.013285525143146515, -1.339949294631946, 20
75, 0.04593532904982567, -0.0205133855342865, -0.7602634417922086, 20
76, 0.021272975951433182, 0.009723330847918987, -0.7422357635321765, 20
77, -0.015166979283094406, -0.014334197156131268, -1.0863999391368968, 20
78, 0.0614648312330246, 0.000889006070792675, -0.4971220049791257, 20
79, -0.0006964912754483521, -0.003925603814423084, -0.3135800849267431, 20
80, -0.013598990626633167, -0.024240631610155106, -0.1624970808995208, 20
81, -0.027567192912101746, 0.016814492642879486, -0.5463781911615455, 20
82, 0.05600786581635475, 2.0634382963180542e-05, -0.8617637383999166, 20
83, -0.054171472787857056, -0.01602969318628311, -0.3891765169950245, 20
84, 0.02970621921122074, -0.01551014557480812, -0.0825205245441009, 20
85, 0.034730225801467896, -0.040375422686338425, 0.16040117669524867, 20
86, 0.012818938121199608, -0.03716051205992699, 0.06324893396593025, 20
87, -0.01707528345286846, -0.00993518065661192, -0.47827802082325793, 20
88, -0.00567402970045805, 0.01434872392565012, -0.9788029911047825, 20
89, -0.0005585839971899986, -0.020641474053263664, -0.43706165104263317, 20
90, -0.0241223331540823, 0.01749834418296814, -0.9544874358987029, 20
91, -0.05327092483639717, -0.010073710232973099, -0.09411866063518746, 20
92, -0.012002518400549889, -0.04000259190797806, -0.10155572874566636, 20
93, -0.023765571415424347, -0.03935518488287926, 0.7178384444300797, 20
94, 0.030443722382187843, -0.0036186673678457737, -0.4073880793367079, 20
95, -0.006172973662614822, -0.004803868476301432, -0.33727575182373354, 20
96, -0.002729967935010791, -0.0005452947225421667, -0.49244544552380404, 20
97, 0.007088109850883484, 0.004687388427555561, -0.08576460239908389, 20
98, -0.014039091765880585, -0.01294479425996542, 0.24934492315969475, 20
99, -0.01771249808371067, -0.033174626529216766, 0.031103894265153073, 20
100, 0.04775133728981018, 0.046200256794691086, -0.7096892956778248, 20
101, -0.0036397071089595556, 0.014844677411019802, -1.4200392967175883, 20
102, 0.008321776054799557, 0.03879094123840332, -1.0584307583736854, 20
103, 0.0027082585729658604, 0.010368762537837029, -1.2264948280652757, 20
104, 0.012401717714965343, 0.008614848367869854, -1.1420823562975913, 20
105, 0.002490817103534937, 0.011964138597249985, -0.6648875851903543, 20
106, -0.0009235582547262311, 0.027946848422288895, -0.7958294755616632, 20
107, 0.008906684815883636, 0.010488118045032024, -0.7592462824913498, 20
108, 0.0309317447245121, -0.019128739833831787, -0.13086453856422847, 20
109, -0.007031862158328295, 0.027262330055236816, -0.8527726994903607, 20
110, 0.0218657273799181, -0.014387531206011772, 0.12309243082974235, 20
111, 0.000106202089227736, -0.0161982960999012, -0.2954032020672293, 20
112, -0.0036638956516981125, -0.009964034892618656, 0.10669845846490313, 20
113, -0.023968230932950974, -0.047899279743433, 0.9901569767582273, 20
114, -0.00593969039618969, 0.021783875301480293, -0.9898557492575819, 20
115, 4.0270882891491055e-05, 0.0018668470438569784, -0.263503430743966, 20
116, 0.03619542717933655, 0.023481518030166626, -0.5364348097775287, 20
117, 0.0039575183764100075, 0.007340230979025364, -0.520064690776298, 20
118, 0.003554288763552904, -0.01409266609698534, -0.7825247470118228, 20
119, 0.020922543480992317, 0.030810238793492317, -1.0275212527379252, 20
120, 0.013058301992714405, 6.133865099400282e-05, -0.0709513943451353, 20
121, -0.033931754529476166, -0.04185706377029419, 0.9527200904066412, 20
122, 0.0046088676899671555, 0.029566526412963867, -0.7987562844334176, 20
123, 0.01861574687063694, -0.0018229610286653042, -0.9467169504317855, 20
124, -0.024276437237858772, 0.017198041081428528, -1.1851575824167062, 20
125, 0.005694678518921137, -0.026153087615966797, 0.10430740471394713, 20
126, -0.004412286914885044, -0.002632702700793743, -0.461216719752904, 20
127, -0.009649418294429779, 0.029934443533420563, -0.21084302866724403, 20
128, 0.013957735151052475, -0.008585885167121887, 0.01753700374172333, 20
129, -0.0019390075467526913, -0.031296081840991974, 0.2867149090812541, 20
130, -0.021015996113419533, -0.005400548689067364, -0.5849304776781787, 20
131, 0.0002859245869331062, 0.007923154160380363, -0.810501597316935, 20
132, -0.020834576338529587, -0.0031812763772904873, -0.6699105169271549, 20
133, 0.01293795183300972, 0.010654285550117493, -0.29431098302669334, 20
134, -0.02915133722126484, -0.018548892810940742, -0.5479159776262658, 20
135, -0.018373236060142517, 0.02718473970890045, -0.5925293298417841, 20
136, -0.02028462663292885, -0.013522219844162464, -1.156224954808775, 20
137, -0.04370690882205963, -0.012335462495684624, -0.11785722889424781, 20
138, -0.040634460747241974, 0.013914782553911209, -0.8955158179524617, 20
139, -0.03728155419230461, -0.021302158012986183, -0.5103564187295688, 20
140, -0.03885713964700699, -0.023007309064269066, -0.42311731932701296, 20
141, 0.032289501279592514, 0.011689530685544014, -1.0370424474215527, 20
142, -0.03957193344831467, -0.009828263893723488, -0.6364790929742749, 20
143, -0.025617433711886406, -0.02185799367725849, -0.9102164379718555, 20
144, -0.020906057208776474, 0.05269622057676315, -1.2385820220469186, 20
145, -0.04136577621102333, 0.002846118062734604, -0.7565873708311693, 20
146, -0.03619573265314102, 0.01429868582636118, -1.1323012371237295, 20
147, -0.024642612785100937, 0.004071115516126156, -0.9995805400125399, 20
148, 0.03105021081864834, -0.04515092819929123, 0.09835135668474697, 20
149, 0.022024374455213547, -0.016156965866684914, -0.4185950801641052, 20
150, -0.019193949177861214, -0.06891272217035294, -0.34244881837782537, 20
151, 0.008971956558525562, 0.006032298319041729, -0.3490644127472787, 20
152, -0.00044095225166529417, -0.009914298541843891, -0.7206239575709669, 20
153, -0.0023713589180260897, 0.034636929631233215, -1.1146213025803364, 20
154, -0.008088747970759869, 0.06007710471749306, -1.6541422356477498, 20
155, -0.015150136314332485, -0.010558806359767914, -0.9867919374325015, 20
156, 0.028475837782025337, 0.014767156913876534, -0.5533342673723418, 20
157, -0.010633806698024273, 0.013845765963196754, -0.595211494374641, 20
158, -0.01744399592280388, 0.0033318717032670975, -0.5045011068229783, 20
159, -0.024125371128320694, -0.015354230999946594, -0.2914868294338652, 20
160, -0.03551238775253296, 0.015732016414403915, -0.9760587067945398, 20
161, -0.018580587580800056, -0.021413689479231834, -0.4763213436069628, 20
162, 0.004240673966705799, 0.011047137901186943, -0.5547380446116533, 20
163, 0.06419344991445541, 0.007076717913150787, -0.45035818163191976, 20
164, -0.0012683297973126173, -0.03000148944556713, -0.19794631573774307, 20
165, -0.010536783374845982, -0.03602004423737526, 0.6510322166508288, 20
166, -0.00018453761003911495, -0.032592158764600754, -0.06670176489051631, 20
167, 0.00904832873493433, -0.014513281174004078, -0.5226466982677929, 20
168, 0.0001344387128483504, 0.0013886041706427932, -0.4992325043612708, 20
169, 0.018657036125659943, 0.016841255128383636, -1.1559011016995715, 20
170, 0.02538534626364708, -0.011808022856712341, -0.4398894685330737, 20
171, 0.0002160624135285616, 0.033656250685453415, -0.7371910494973752, 20
172, 0.010921218432486057, -0.009501143358647823, -0.11560780940736547, 20
173, -0.008057679980993271, 0.029754826799035072, -1.265263879636137, 20
174, 0.015442847274243832, 0.009392261505126953, -1.2546654178851409, 20
175, -0.00718088960275054, 0.002703764708712697, -0.29976988817504757, 20
176, 0.009605186060070992, -0.0013668505707755685, -0.5329578389015847, 20
177, -0.024727554991841316, -0.016560766845941544, -0.742113259796972, 20
178, -0.0004660786362364888, 0.015995221212506294, -1.2330762538756461, 20
179, -0.012179439887404442, 0.011539055034518242, -0.8662522962478341, 20
180, 0.09160134196281433, 0.037349049001932144, -1.0673357680771263, 20
181, -0.011234072037041187, -0.002626716159284115, -0.9695428058741259, 20
182, 0.03384586051106453, 0.007942665368318558, -0.019567799133496752, 20
183, 0.06094875931739807, -0.019273078069090843, -0.7289038864736394, 20
184, 0.030549412593245506, 0.01788409985601902, -0.7558508151296345, 20
185, -0.0021314669866114855, -0.008126545697450638, -0.06519657642910469, 20
186, -0.007435977458953857, 0.02236318774521351, -0.9346179609003454, 20
187, -0.007471265271306038, 0.012402718886733055, -0.8233968461747806, 20
188, -0.0003384565934538841, -0.05175293982028961, -0.4316742172738725, 20
189, -0.009559784084558487, 0.023769162595272064, -0.7760846110133115, 20
190, 0.012398771941661835, 0.010801857337355614, -0.9253529097986405, 20
191, -0.007234666496515274, 0.027050133794546127, -0.711978831853126, 20
192, 0.0013094383757561445, -0.005869101267307997, -0.8742732226761439, 20
193, 0.014264862984418869, -0.02534901723265648, -0.45504876222342416, 20
194, -0.006515271496027708, -0.007239169906824827, -0.45452147261430925, 20
195, 0.02658565528690815, 0.003179623745381832, -1.042704237497931, 20
196, -0.014685948379337788, 0.012121911160647869, -0.9529615991678132, 20
197, -0.014065544120967388, -0.04084232077002525, 0.6193049635625595, 20
198, -0.011240048334002495, -0.028392713516950607, -1.3175238109452478, 20
199, -0.00403796648606658, 0.002620942424982786, -0.5072784906359944, 20
200, 0.01005459576845169, -0.0407494455575943, 0.5209903986858136, 20
201, 0.002571582794189453, -0.003995351027697325, -0.6326344358443202, 20
202, 0.023950234055519104, 0.0033919804263859987, -0.7158122368086983, 20
203, 0.00665335962548852, -0.013126117177307606, -0.661237705655641, 20
204, 0.04384097829461098, 5.537737160921097e-05, -0.7989575592280571, 20
205, 0.009915612637996674, -0.004014013800770044, -0.3964477431514393, 20
206, 0.004063829779624939, -0.013498753309249878, -0.49788266203285136, 20
207, 0.021452313289046288, -0.031225284561514854, -0.8546433805109587, 20
208, -0.0016795932315289974, -0.04554760828614235, -0.576707451161692, 20
209, 0.05733073875308037, -0.013474466279149055, -0.7634776004102461, 20
210, 0.010231714695692062, 0.03008483536541462, -0.891537471385849, 20
211, -0.02543831802904606, 0.016378961503505707, -0.0738514448772969, 20
212, -0.017423581331968307, 0.021130269393324852, -0.030481636266125253, 20
213, -0.017500367015600204, 0.013700541108846664, -0.4159820900332, 20
214, -0.009492877870798111, -0.007086944300681353, -0.3074903343411985, 20
215, 0.004720555152744055, 0.009969892911612988, -0.613670919195728, 20
216, 0.010971887968480587, 0.031206613406538963, -0.6274495807059299, 20
217, 0.0024643971119076014, -0.00870964303612709, 0.3587034820065393, 20
218, 0.029212063178420067, 0.012818795628845692, -0.5838679878864648, 20
219, 0.001810012967325747, -0.021898699924349785, -0.6462943034990095, 20
220, -0.005730063188821077, 0.014141964726150036, -0.8640644750079168, 20
221, 0.007563724648207426, -0.00843413732945919, -0.5527056850828093, 20
