word, gender_class_00, gender_spectrum_00, gender_relevance_00
technician, 1, -0.1277423191967144, 12.335882209643911
accountant, 2, 0.04101202686375548, 13.109184352749683
supervisor, 1, -0.21137877464107888, 12.974221853200097
engineer, 1, -0.4530939292956919, 15.148811843790106
worker, 1, -0.0627807071170818, 13.923120703116304
educator, 2, 0.17592847799867117, 11.653239759395781
clerk, 2, 0.4141926172307158, 13.060789556710997
counselor, 1, -0.009039184681383722, 14.196014150700549
inspector, 1, -0.24480135360640484, 13.294554271807499
mechanic, 1, -0.44063143675927663, 12.452102765807574
manager, 2, 0.36478256137847836, 14.746462058315402
therapist, 1, -0.3768843215491638, 14.227105464291359
administrator, 2, 0.6111601716715139, 12.719264103005418
salesperson, 2, 0.2666608208057159, 11.044081977998067
receptionist, 2, 0.8856106695101266, 12.641321226421923
librarian, 1, -0.09386025964656604, 13.830028761053871
advisor, 2, 0.5611125222381592, 12.821703957511229
pharmacist, 2, 0.5932567887702105, 12.540709815240035
janitor, 1, -0.40578967573230995, 11.085772639310667
psychologist, 2, 0.17387216347205328, 13.167744561650085
physician, 1, -0.1932173027887242, 12.985326458879204
carpenter, 1, -0.2431777835708321, 12.542582558336866
nurse, 2, 0.5174107005178765, 13.680215496532536
investigator, 2, 0.18322630424941735, 14.07409378320418
bartender, 1, -0.03413737244274591, 12.121963593172334
specialist, 1, -0.16490929337501273, 13.108714229508777
electrician, 1, -0.3024182213200319, 12.161773911256015
officer, 2, 0.06776734110642944, 13.336801409053772
pathologist, 1, -0.14571087572589314, 12.123764940944367
teacher, 1, -0.14933528237909502, 13.049124004195559
lawyer, 2, 0.260123081336683, 13.25026241482568
planner, 2, 0.38281818323986855, 13.521027073214402
practitioner, 1, -0.2329092467053627, 14.20265224644437
plumber, 2, 1.4062845605190755, 12.893883025940495
instructor, 1, -0.1777806815353253, 13.909983721822284
surgeon, 1, -0.4936832929397271, 13.319910509330892
veterinarian, 2, 0.6305219474395601, 12.427558657679173
paramedic, 2, 1.2223500427665919, 13.197267240796272
examiner, 2, 0.21777311427474996, 13.628351345459429
chemist, 1, -0.8380860509963717, 13.833151733280205
machinist, 2, 0.39772597646212876, 13.06513493406191
appraiser, 2, 0.6445282825630303, 11.410768397223249
nutritionist, 2, 0.3695339525298809, 12.656679779618889
architect, 1, -0.21098860887463314, 13.295544164718686
hairdresser, 2, 0.8917472810747336, 11.754173579642725
baker, 1, -0.9343593540822062, 13.139517179625974
programmer, 1, -0.02776588048467867, 14.564414105593725
paralegal, 2, 0.0031134668444550533, 11.838393495414373
hygienist, 1, -0.24499498949683624, 11.234738381324533
scientist, 1, -0.7361945742060682, 13.575142976221057
dispatcher, 2, 0.5939594914883866, 11.244555180027156
cashier, 2, 2.1908465471489653, 12.611156713689255
auditor, 1, -0.20520637498368774, 13.388105896858754
dietitian, 1, -0.1272247106673293, 10.486995734797604
painter, 1, -0.8495002975393852, 12.826565263193665
broker, 2, 0.15528437313227964, 13.755333298877833
chef, 1, -0.7764899184987896, 13.684600926251713
doctor, 1, -0.415242464225435, 13.860438717833333
firefighter, 2, 0.8633495839844414, 12.79666925919431
secretary, 1, -0.12412874922965546, 14.40327617175337
