word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
chlorinator	1	1	1	1	1	2	2	2	2	2	2	2	2	-0.2063395307757213	-0.2791952409814581	-0.28222369967550054	-0.24899128027822204	-0.1849254507702212	0.042773392464636226	0.09956720470229247	0.33045348881942604	0.3341020080821973	0.3839557124072631	0.42305459112016397	0.8131296032747681	1.3460747662482049
chocolatier	1	1	1	1	1	1	1	1	1	1	1	2	1	-0.07321197832755139	-0.2122513576607438	-0.24087343706941286	-0.2546857703541241	-0.3217839868016646	-0.17692510760135352	-0.23944537048411837	-0.15311484367728356	-0.1878319044178206	-0.2796717546896823	-0.11335228952076981	0.043330682137114995	-0.6204787960014242
choirmaster	1	1	1	1	1	1	1	1	2	1	1	2	2	-0.2354413083024357	-0.27582975029069556	-0.2757422736825692	-0.26474263980253504	-0.2859339197299078	-0.1307278008048184	-0.26898169047147474	-0.14160218993502066	0.06424179842259053	-0.035636298440243824	-0.08558105936510024	0.27726058647805424	0.5979401702726763
chro	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5499600360053876	-0.5501925084223638	-0.5960886276243956	-0.4568018499458376	-0.6398072115246745	-0.526091390579182	-0.6044788029497129	-0.5329314802524913	-0.5432546040161461	-0.40199310762417745	-0.7468959673385458	-0.7274439356071939	-0.1960495465941398
chucker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.272584096469684	-0.33577067362691837	-0.40171825978775944	-0.5044936782656717	-0.43404868399599794	-0.45157391780786377	-0.7157496372799028	-0.46773448773513926	-0.49794172863165176	-0.7609685419813881	-0.8045426612231703	-0.8864611647872627	-0.6511128107484596
chummer	1	1	1	2	2	2	2	2	1	1	1	1	1	-0.08430398401531633	-0.007804882050150709	0.0016464549305896803	0.18965697706269824	0.17370116642339983	0.31777965232224786	0.11162891551468407	0.12519743279879797	-0.20211853488004042	-0.17970042626132465	-0.029140675767226787	-0.5175142669523287	-0.634286097933064
churner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18475486922870898	-0.09671087865231276	-0.22001181661551109	-0.1673561463790764	-0.2841875066161904	-0.06990801893524007	-0.25589366201512237	-0.2810958821726661	-0.4272964292777005	-0.4128156962746989	-0.678911605876658	-1.266882492017056	-1.1909523950191383
cinetechnician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17529728553551455	-0.1978147660789953	-0.13341042083152405	-0.12341390840348242	-0.025428731967059193	-0.058884574690170416	-0.1742688116630722	-0.14914403207733123	-0.33331096884469746	-0.28138773962840713	-0.40406019450598885	-0.6938000333286269	-0.4888688410195987
cio	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.42163151378368424	-0.3200666303414952	-0.40196177101800734	-0.23534857959047684	-0.3171033715403235	-0.36844720081047394	-0.38471447924921626	-0.5589360906222879	-0.4792385503068325	-0.731977804507425	-0.5414480736800416	-0.7481352052597723	-0.7006663502954918
circulator	1	1	1	2	2	2	2	2	2	1	2	2	2	-0.1752604959182924	-0.16964460475629967	-0.07550446448283293	0.04644118152007523	0.007339876189625005	0.1316301645332385	0.07120530330530461	0.18518952433842314	0.037791756557948475	-0.05825169833691368	0.08529922630425979	0.4195156725159729	0.3740702930807616
ciso	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.39546107823920995	-0.4167663508131098	-0.4574921000875386	-0.2763625485139132	-0.2399304615399079	-0.286487640663208	-0.4022820382312361	-0.5514948477773519	-0.6750983515537696	-0.48228923674329693	-0.6986846887961738	-0.8271022922518501	-0.46224023265564224
cissp	1	1	1	1	2	2	2	2	2	2	2	2	1	-0.10327288460587775	-0.1298667383991397	-0.1632665994784815	-0.00906997107676541	0.12396137877046252	0.4868816973492345	0.3705463776661258	0.3681814249556547	0.08246068914758364	0.17101073408958917	0.1397144702510683	0.3107158117404596	-0.048411376571272924
clammer	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.12801764829379036	-0.1923680438751535	-0.18397583703866655	-0.14525764418552087	-0.21577022848414443	-0.19360397201074295	-0.21759620882602945	-0.3452402711099385	-0.5239704535811739	-0.49838320284750154	-0.21684162663114373	0.18049871173560816	0.6252952414967089
clamper	1	1	2	2	1	1	1	1	1	1	1	1	1	-0.015637555464097203	-0.0479919298105541	0.021162800779151815	0.05357044161984876	-0.14122123900453265	-0.1523642972520515	-0.3238289497794687	-0.4260283133946812	-0.399133707621256	-0.7635374767456592	-0.9629891033982649	-1.085040527474545	-0.2782177843339619
clarifier	1	1	1	1	1	1	2	2	2	2	2	2	2	-0.17086313502011824	-0.1999387360558869	-0.08766733538747973	-0.0194680578629903	-0.010803356807490061	-0.022259192787384793	0.03774704063036741	0.08957811030859233	0.16616303539185437	0.16986974224328105	0.03470311405930218	0.10634752079305226	0.06680971390793211
classer	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.179670667641743	-0.17106737266030614	-0.23886776366736967	-0.23237545884441627	-0.02176593836398831	0.004252456493778221	-0.08310406874470783	-0.07230349290136051	-0.31578900559439793	-0.5106314543501651	-1.017359399396466	-1.0383614095076417	-0.6836790090838338
classifier	1	1	1	1	2	2	1	1	1	1	1	1	1	-0.20405852019977175	-0.2237677660880768	-0.1448404752548908	-0.026327701080402006	0.1643881305538662	0.1400320379324765	-0.031607769511480865	-0.143514640921515	-0.34798997962147915	-0.5011616757015782	-0.5594043700282046	-0.39627888994220384	-0.24791426662414734
cleaner	2	2	2	1	2	1	2	2	2	2	2	2	2	0.2720610584860771	0.07246375752665729	0.07521557433541182	-0.027583578863089084	0.026410085160564506	-0.0279619249550766	0.03725520422746614	0.27575995626120436	0.2602333881469928	0.2987517302742849	0.5623283496397138	0.5168633534210663	0.530815185769177
cleaners	2	1	1	2	2	1	1	1	1	1	1	1	1	0.010178790639330207	-0.0860742464655713	-0.13903016273296553	0.027715017054673732	0.02074701919135657	-0.08210652893925023	-0.3663000491932723	-0.4480939097256523	-0.6093587702911519	-0.5365359019918305	-0.5422794814002001	-0.7898187619345727	-0.31499685974097635
cleater	1	1	2	2	1	1	1	2	2	2	2	2	2	-0.06640092805660348	-0.09522176729897205	0.018579914256660935	0.05262754916187108	-0.004785818573405112	0.0005351645397176363	-0.012248401906513967	0.0029075770558961295	0.14812631814239025	0.14064152613281283	0.2647084734931136	0.632997959084913	0.8629087349328486
clerk	2	2	2	2	2	2	2	2	1	2	2	2	2	0.11816106591398823	0.11743152512692943	0.04658459249884692	0.05037758984958143	0.07037171761816163	0.17565836671324916	0.10047224372208946	0.03066020100402947	-0.12976544028298914	0.025478956202358294	0.18093251651869857	0.15681423414406853	0.38410359128598665
climatologist	1	1	1	1	1	1	1	1	1	2	2	2	2	-0.06697830932797942	-0.1853112805551886	-0.1523254874093186	-0.15830710975440704	-0.10729568656054542	-0.22552913937391791	-0.31695468561827445	-0.2775074326574146	-0.079419325822907	4.749526498382117e-05	0.20799375162490663	0.19007515878778236	0.4658660584450263
clipman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15163975951790826	-0.20946009609745223	-0.17186342627755388	-0.3697426113687085	-0.29145825959633465	-0.36928643562215263	-0.5945880168782515	-0.39898224916650454	-0.612039073921314	-0.6572956471558618	-0.7591684384052535	-0.806558421357469	-0.24625905296633513
clockmaker	2	2	2	2	2	1	1	1	1	1	1	1	1	0.2945245397936109	0.26807969003760235	0.13772444478088117	0.1794303429089642	0.041776937891953886	-0.23565064075476416	-0.5971983910485134	-0.470449418004662	-0.7791690143023409	-0.8085340508350078	-0.7654171376330403	-0.6983996365903651	-0.2407476037637577
clocksmith	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1616921215712935	-0.1068425402280808	-0.15841906562589314	-0.09910700091335223	-0.17558716948578607	-0.19754228562095483	-0.6444990231133787	-0.5205736212807776	-1.0760317117814338	-1.254279903831045	-1.6058805930379911	-1.5059419976582231	-1.1431909229963106
cma	1	1	1	2	2	1	1	1	1	2	1	1	1	-0.038461189342334404	-0.057112107263752425	-0.07329727501775317	0.10107747249994567	0.04665764910248535	-0.05469055408925122	-0.22658516310465712	-0.2872404552261593	-0.11587261889242986	0.046147288846073	-0.17344399878489902	-0.07541490009431817	-0.11977161446971912
cmo	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24096724881774434	-0.31046210800103324	-0.29991692921245683	-0.21708028256047196	-0.3620792722407543	-0.5059470209026811	-0.7589388598577946	-0.8702006682521978	-0.7473593492551014	-0.8841412988642953	-1.0570814413861398	-0.9412079106038163	-0.9184292566941544
cna	1	1	1	2	2	2	1	1	2	2	1	1	1	-0.04271500141086361	-0.009604974319403985	-0.04730879342976646	0.09198206744901395	0.09991904216279288	0.0701195773243442	-0.11010776867215519	-0.2698498701980117	0.09343583618685508	0.13675681162252096	-0.2625421404774672	-0.23656352308146128	-0.344178880058303
cnmt	2	2	2	2	2	2	2	1	1	1	1	1	1	0.11606257782021451	0.10384329638740969	0.01971078975324214	0.19417619645944237	0.13575022214679977	0.22814332117840563	0.039200599501689026	-0.07363151802854856	-0.28520462890743076	-0.5377300939521037	-0.7337886278696881	-0.4030380622278649	-0.6717147200297882
cnp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15802290523331514	-0.14739741034391252	-0.26680196218996804	-0.2215231134684403	-0.1977350537662292	-0.29804434012172154	-0.4503781593593591	-0.6475807443162171	-0.5923943235484752	-0.7687915033390227	-1.067853724184281	-1.010144461352743	-1.2327506734448248
cns	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13365024624000094	-0.10185982031490817	-0.2962727483531839	-0.1294292775111898	-0.05695095392369867	-0.11315918079149875	-0.1356446371463321	-0.2710707763388899	-0.25625174078260166	-0.34156762698848653	-0.4346284326265495	-0.2493347913172032	-0.3661776975191334
coach	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2095724226857154	-0.16685021929607494	-0.281739071067751	-0.278410215780872	-0.32034062076438363	-0.3798866473257113	-0.41629880973804145	-0.5335885729263241	-0.671410713682955	-0.49399324626267943	-0.5256163503648423	-0.5442679579697962	-0.18762338102706416
coagulator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1166174246412847	-0.20563399605969895	-0.21494837434300396	-0.22038116401650948	-0.3296530501744058	-0.19969601322475208	-0.2619643835172181	-0.31850590602058954	-0.42373240817040614	-0.6004681079531429	-0.2647839253436512	-0.30554704899670326	-0.24726036684254837
coater	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2658371683091646	-0.2818235760664375	-0.35122540634495736	-0.3194267202236912	-0.20670880973711758	-0.22104789898108468	-0.37597589226117784	-0.522942967931878	-0.7954922085071188	-0.8910130739962193	-1.4257659232573245	-1.3623057712789322	-1.0855633748382036
coder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1671743219646834	-0.20455183612747566	-0.17244299485663966	-0.140853693552904	-0.17769889614626805	-0.3123567308616919	-0.6487979232288037	-0.5345970760006528	-0.6197576181623266	-0.6004835402573961	-0.7311282798014307	-0.7857780736177762	-0.17267756428778214
codifier	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.2663096099329178	-0.27991704555268637	-0.3189425521742163	-0.23259645272491314	-0.31990566622745176	-0.2218096967501537	-0.42396722029557077	-0.3488921334381875	-0.5178186332398526	-0.5735487900638614	-0.5157861175499153	-0.28962338560284495	0.09375303627593531
cofounder	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.21416781912014954	-0.34088329330067546	-0.3990884347487278	-0.37953191483091475	-0.5468411688272526	-0.5814305894600769	-0.7720748798097855	-1.0688090776516583	-0.92606586934124	-1.0407755901549214	-0.3034641984843673	0.18598548145033766	0.03219379230923547
cognos	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26133084437132104	-0.3056766436030714	-0.35337660587528563	-0.24317487743091282	-0.24763440336304451	-0.32015494916387566	-0.424823138750231	-0.5993830724435163	-0.6294828021947456	-0.8354402372764163	-0.3262932585730689	-0.6420661541559899	-0.4560297939984901
coiler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09869808168953832	-0.10967405496813189	-0.14624693455201543	-0.151317066389471	-0.11340812258081479	-0.1798658522494417	-0.5131860734951098	-0.49231163985806214	-0.7180624026048291	-0.772175627917843	-1.2146437745939789	-1.346139541236758	-0.7782442804153973
cokeman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5146980885191335	-0.4937056658410784	-0.5678557230837311	-0.5722808484763151	-0.51467052275033	-0.5300897083479369	-0.6867167568713437	-0.6297324853067938	-0.9741143720426799	-0.9776858571969773	-1.3012825319154615	-1.2331259492817885	-0.8512266862418811
coldfusion	2	2	2	2	2	2	1	1	1	1	1	1	1	0.1774169208788363	0.21096355562191052	0.10627290321052013	0.1691592728267681	0.2510714148592623	0.19556096723621724	-0.184939758843162	-0.2530172855529958	-0.6977675917371304	-0.6548458948724994	-0.5482011925757424	-0.5167651300476226	-0.2872639845212531
collator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29239050800866395	-0.3986317485308599	-0.4502204456711439	-0.42902993021521096	-0.41258755969775557	-0.3365456315677815	-0.39631406667536345	-0.2381714271139575	-0.16180584338092874	-0.45825895150573126	-0.5189292550007258	-0.4091496762751099	-0.3032028661654042
collector	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.047512146193881805	-0.12943193764921312	-0.2521345651867509	-0.36542207053075804	-0.423354280189247	-0.34672338734253727	-0.4069329654351903	-0.24696908530051026	-0.5418073817795921	-0.35827244063300034	-0.5514198922837223	-0.6001081847435026	-0.5123166847923155
colleter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26339199041889283	-0.2399433982120761	-0.31639889398256393	-0.35479551444326746	-0.3090855906467954	-0.16302911278658616	-0.2021329411517116	-0.05843587292737834	-0.14047393611868328	-0.18463206379393757	-0.35502341145540384	-0.49165114897308865	-0.28888996839882314
colorer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1731982353130359	-0.20535268978010496	-0.11448645526105851	-0.1947786253121552	-0.08864089341282812	-0.3351168478121538	-0.41613630785720135	-0.4568937800582406	-0.5294079292834826	-0.5780162047725377	-0.8654949176069637	-0.9516659367951092	-0.2084617443222671
colorist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2544503035795683	-0.34640557333066846	-0.3176831910694171	-0.37267858573965745	-0.2859909448759931	-0.5486199033349111	-0.6682161372042787	-0.45459914002157353	-0.4537146771444204	-0.5959965446404444	-0.7739072167837824	-0.6546435425548193	-0.20652555330771166
colorman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4437605394957931	-0.41447005648236296	-0.35052724964462223	-0.48213657069230664	-0.31584502730928743	-0.3503741453786903	-0.3813802221570801	-0.4859929885791103	-0.8889400279491682	-0.8636120090563324	-1.227660759960887	-1.3497460617347872	-0.5292951143946094
columnist	2	2	1	1	1	1	1	2	1	2	1	2	1	0.028649112456526647	0.1719248445713674	-0.08749023624586369	-0.16705834280186801	-0.21206970194502806	-0.08675963529533456	-0.10942489620956308	0.08674384600053309	-0.1407053300299928	0.015607887197972736	-0.13037054167634649	0.10247433521587768	-0.2904952825133873
combiner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.31038533065550034	-0.318276352715734	-0.31584874328283485	-0.3630256853231787	-0.413173260686636	-0.5927509323811894	-1.0395657728088497	-0.9051571305964079	-1.0167069109445572	-0.7643380344578072	-1.1985862382513912	-1.4195300147937582	-1.2160865099540015
comedian	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.40439447846627186	-0.24184837318302693	-0.4587953800481076	-0.5543759953611705	-0.6242506509477629	-0.5526874024244653	-0.8207274750368642	-0.5639598157484353	-0.8858308519908091	-0.38166295510441206	-0.44274806681662904	-0.5400066345696043	-0.5768017908827844
companion	2	2	2	2	2	2	2	2	2	2	2	2	2	0.11374410154328632	0.19031551249650386	0.17692842234567235	0.334887118301818	0.24944495820506818	0.1928826355878427	0.12212938195300355	0.29073212160281814	0.19432291975042515	-5.832892991620986e-05	0.024960071515733637	0.34469623452461606	0.15480250804100623
compensator	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.11372180923952072	-0.3549467506532811	-0.38394229125277174	-0.39192579438621006	-0.24805626186423893	-0.3636455310282748	-0.35467928247816893	-0.39409408500979637	-0.3251049891627021	-0.6492682027779031	-0.3712151965619523	0.3547384953296875	0.8857745150494885
compounder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22252750711998903	-0.28248965501666146	-0.31970795190356316	-0.3452688998515992	-0.5557504055520512	-0.6344390111014466	-0.8488748565952078	-0.8368644970622221	-0.9721872368729432	-1.008838451847041	-1.1782965994932655	-0.8768849852109478	-0.5520261398471193
comptometrist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1294080256654913	-0.2871591640500553	-0.1863848315662645	-0.15850540839921057	-0.16225866751032797	-0.2877141136396016	-0.3730591865637716	-0.3452459337452153	-0.4749280301227161	-0.6182279698533182	-0.549848389216714	-0.3082929093701454	-0.1484437314305671
comptroller	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.020031113238172776	-0.194423545483437	-0.09226841505260348	-0.014027151927627171	-0.06062652870081239	-0.031351287272992454	-0.12420288048372771	-0.3000765746373327	-0.3436956452869419	-0.11658744873823107	-0.0015902963342481757	0.5869917549952719	0.9215463700713012
computator	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.1055840769998589	-0.2693233615253149	-0.22535940179261021	-0.1061367871512156	-0.0852588343243717	-0.308451378391861	-0.49988550582933733	-0.47769497063975697	-0.5554342053318024	-0.8054906279121834	-0.48454774378537163	0.018619425479384222	0.23267220516440962
concaver	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2397254941173294	-0.19251118019353647	-0.2321373418372908	-0.29495341432864897	-0.4214727094979174	-0.46943567991107965	-0.5932325302596773	-0.6884020481119872	-0.7031569729277529	-0.7981810302274469	-1.0640572531771384	-0.8045399812354288	-0.5774266310440173
conceptor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18071226044575675	-0.375871367363457	-0.3799134060578877	-0.45046250735493215	-0.4655244132997094	-0.5436335921437278	-0.6753036124834043	-0.6488629419614749	-0.8376221779474105	-1.0081924656209738	-1.312156907741726	-1.178657107970579	-0.6378719813683322
concessionist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.2844288013931363	-0.4613367844566753	-0.5307839620143797	-0.4031429568429581	-0.4483564289733398	-0.6172559129024933	-0.8930099717515303	-0.8346152698925228	-0.7099338210576739	-0.6951140489821188	-0.6735215514610442	-0.3240101124470552	0.38888283353755737
concierge	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.31316280407034885	-0.11000659531741908	-0.18277689225005586	-0.16521922874580308	-0.24167170319930054	-0.2780132508202331	-0.29805562588099255	-0.3885659460778749	-0.2506199611102228	-0.1679774550947945	0.17266048464516562	0.5856331205778827	0.9287419770400236
conciliator	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.1692114076531036	-0.18727456895901817	-0.1775536669138106	-0.20618479602754441	-0.31102549131094276	-0.4104132499597273	-0.32206376579977336	-0.2881244304706301	-0.41966814931858876	-0.647522371195685	-0.3071028927273113	0.004799037977463616	0.5033444538103691
concreter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2933571597225799	-0.29857371668465327	-0.3607667486435686	-0.24435131134923505	-0.3088278210643231	-0.23378825740549986	-0.39687686192036975	-0.34362527359709494	-0.6802578047064415	-0.5860450951404841	-1.0485218169245576	-1.2277493801149266	-0.7237149955342315
configurator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3888873100992314	-0.3834941446721383	-0.3493118900496548	-0.2756722536468615	-0.332323927775782	-0.5674817969496035	-0.5527212409875575	-0.4486914627543721	-0.5122092882303051	-0.5577922975395814	-0.27007925074742706	-0.3192821619983544	-0.14182027367490924
consignee	1	1	1	2	2	2	2	2	2	2	2	2	2	-0.06480680838405545	-0.0019215004916711131	-0.005298529395025994	0.06295800097578147	0.16516033304772482	0.3469582679635703	0.29789603663138164	0.4645064964782738	0.2628785986094758	0.05598749048443252	0.12391245443218535	0.01768524877063926	0.09451633618793148
consolidator	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.07521559992749309	-0.0875708345320419	-0.11255549529305182	-0.17554604392772669	-0.21293100166326462	-0.24158917652034295	-0.20143241568575154	-0.260983750505453	-0.11061565660925027	-0.4173168608583069	0.02807648724383882	0.8429867685304955	1.1421318085101297
consultant	1	1	1	1	1	1	1	1	1	1	1	2	1	-0.19289123660179797	-0.162793387378266	-0.3056325527745846	-0.2747759145733747	-0.25980067073338614	-0.015946987756683434	-0.09368516539146343	-0.05651935187624507	-0.3007242857012708	-0.1680519438342597	-0.12040923197027847	-0.0018503495322229613	-0.1812015503139623
conveyancer	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.22428740502563754	-0.1925275744261394	-0.23075123743084372	-0.18657405776507383	-0.11224456919173627	0.0319749198831062	-0.32892083492595553	-0.4872735266405357	-0.7739353551943265	-0.7722880500070269	-0.8725959480799242	-0.9105544985028731	-0.130549923256928
coo	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29453554494517165	-0.3668722348084238	-0.426446083722463	-0.24646451000821634	-0.33182532006361704	-0.459012208142991	-0.6765413677113883	-0.8004047150346812	-0.6509828196548535	-0.7979905126331241	-0.35740245604269993	-0.3969173914286724	-0.23066313234188107
cookee	1	1	1	1	2	2	1	1	1	1	1	1	1	-0.19266869286511795	-0.04683976971624412	-0.12307835590013222	-0.05145907365857831	0.1576126593862197	0.03923884027261908	-0.06359559720149036	-0.008216296715005164	-0.48872194306898986	-0.4143724371655133	-0.5039952746351806	-0.5939540540359912	-0.7110732527210998
cooperer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25046072251869256	-0.22147328238377495	-0.3056576936092393	-0.34412891608273577	-0.4351014217882706	-0.41028937865734266	-0.42496407294338234	-0.4882388994601702	-0.7221892898154598	-0.8044280063956619	-1.3902931510088288	-1.35020867323865	-0.8355175058166947
cop	1	1	1	1	1	1	1	2	1	1	2	2	2	-0.33508450188780714	-0.46980497078054684	-0.34152439267079454	-0.29165174686555195	-0.29400289919143846	-0.06236483340630779	-0.04532575860004592	0.058260799815119835	-0.02992628389186719	-0.02983346702054157	0.09493674028793703	0.2270264102807279	0.6088339090149252
cops	1	1	1	1	1	1	2	2	2	2	2	2	2	-0.3103451087596037	-0.3467820006451706	-0.359329711353099	-0.33382029635472704	-0.25336059508271025	-0.06736499600293341	0.00991185064957012	0.30068823547158485	0.3125812640908813	0.21243961412777596	0.43667016870587533	0.3243850147500112	0.4664242897869114
copyholder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0759468213171382	-0.18397394886618385	-0.04420480728722212	-0.1090236153112927	-0.2237725087413595	-0.192974524323841	-0.4646781482194212	-0.49481841709374175	-1.0089615175636761	-1.1910656608284262	-0.769771666814139	-0.9487779830623304	-0.4510757667156828
copyist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23079998430872592	-0.4942949772125608	-0.45442336817851253	-0.5510169600356478	-0.5586976500003198	-0.690100475446819	-0.8719127351832197	-0.8247432934636327	-1.1426873070285575	-1.228321743262983	-1.511349234316788	-1.6209128436586404	-1.1478707227146265
copyman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.420110226673487	-0.49674989356214244	-0.4334545306864086	-0.5667499888129456	-0.6382365506271551	-0.7385659558240025	-0.9704853213128908	-0.8813081974745931	-1.129372151216081	-1.0806860849391682	-1.2736146226190275	-1.239228514712613	-0.6088274285740731
copywriter	2	1	2	2	1	1	1	1	1	1	1	1	1	0.0489316783110532	-0.09805855503262398	0.004871153617809043	0.018457416532804943	-0.10905136237923274	-0.11498455389858253	-0.308695292102852	-0.3377361168172679	-0.411156768138076	-0.4095718729890754	-0.37647078482212704	-0.4204053959543309	-0.1259322293115296
cordwainer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.007041261344285482	-0.007497798780087703	-0.09306232317505651	-0.24227450299258552	-0.2861588494921877	-0.23512500111221935	-0.4811908529645737	-0.4239372640757641	-0.5523465318511708	-0.5781229404815051	-0.7748389295436452	-1.0141945647050128	-0.15285468818540607
coremaker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.035808461506585496	-0.02375097138676073	-0.11378857147541382	-0.16044955586845167	-0.2220563805809431	-0.18590850742727633	-0.33532169059599043	-0.33203505490997426	-0.6494096903896172	-0.6484233563489081	-0.5795641705344753	-0.5942620610191558	-0.6253628060378951
cornetist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.181410802682091	-0.16607986554094614	-0.1767856653013245	-0.2274672159966717	-0.3325338215543231	-0.3863561109617737	-0.5783602448015237	-0.4024871713699486	-0.40452734910946564	-0.4018338914092286	-0.5637745851082214	-0.7678914406347104	-0.6685767949248642
coroner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.30814920399923373	-0.41589503707628817	-0.5251268982292497	-0.5778653848338128	-0.4139350600607195	-0.20041218128955426	-0.28399420031367895	-0.23405451840555963	-0.5689058277991126	-0.5424759740988089	-0.6448950994808706	-0.3648530325546254	-0.05929122607231202
corpsman	1	1	1	1	1	1	1	1	2	2	1	2	2	-0.4638512256468313	-0.5743278881438628	-0.6548795961139444	-0.5517028538110952	-0.4328222987002108	-0.21664408261497448	-0.3856346863026833	-0.20234391854025366	0.05448086405486402	0.3213104653821871	-0.016551146851697632	0.356362555515968	0.4712450489586914
correspondent	2	2	1	1	1	2	1	2	1	1	2	2	2	0.09207251498203362	0.0934640126149186	-0.042343858988672295	-0.13495980380567593	-0.051846164734349165	0.15568706287914352	-0.007644464060057754	0.13119021234404973	-0.27124265686314714	-0.10399505718774671	0.020455238167586487	0.1351330090211864	0.5291343330907116
corrugator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13074229172243443	-0.28714924887489224	-0.302867954001834	-0.2548512709429638	-0.34160201426475567	-0.39637947384221034	-0.4259147944788134	-0.5141861528233622	-0.5849172256112245	-0.5461052979909432	-0.6893674827355052	-0.3457445061865168	-0.7362466129720862
corsetier	1	1	1	1	1	2	2	1	1	1	1	1	2	-0.17023879919825646	-0.14296287471386193	-0.22050120070944074	-0.09884463638149604	-0.1750576989079326	0.22746444233453963	0.05368443488205751	-0.007014720461021778	-0.06827065557367995	-0.0604382994739924	-0.10197268123634198	-0.31616370430352847	0.05384783609658805
cosmetician	1	1	2	2	2	1	1	1	1	1	1	1	1	-0.062002951571327874	-0.002661790913728146	0.028118067145610652	0.03725469209713091	0.055414370820188394	-0.053722059242553716	-0.3579133157426452	-0.3029068313522196	-0.5596720515882597	-0.38505938646935445	-0.7293955467174112	-0.7769952221938794	-0.5149066727118814
cosmetologist	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.2771803423537874	-0.43047129723480865	-0.4622522211033435	-0.425500661849439	-0.45089894587134965	-0.478763210196564	-0.6176359946381883	-0.5507753251165068	-0.5558643772247065	-0.4123203110726229	-0.3408243407270435	0.05223365295292326	0.1117931097030268
costumer	1	1	1	1	1	1	1	1	1	2	1	1	1	-0.08680296164078195	-0.09546500575835215	-0.17549454171000778	-0.07612959406965096	-0.10073191659995835	-0.21093251765324422	-0.44540166434602685	-0.33438915361584576	-0.38095528984384036	0.02956779225997397	-0.34363894811669093	-0.6592464597454839	-0.22370525163950827
