word, gender_class_00, gender_spectrum_00, gender_relevance_00
abstracter, 1, -0.7899085484026694, 10.538548415012608
abstractor, 1, -0.7831267440360412, 10.874050580551803
accessioner, 1, -0.1727574915037648, 9.03408472319921
accountant, 1, -0.1974112923715155, 13.124142243376918
acidizer, 1, -0.11159058601388816, 8.725835685029288
actuary, 2, 0.3866777704154152, 11.513492741013234
acupressurist, 2, 0.04432570545392479, 8.877324351752092
acupuncturist, 1, -0.3668646313989163, 9.716490657156083
addresser, 1, -0.0638630176978377, 10.500315401249487
adjuster, 1, -0.17726149330077673, 11.131388743845347
admeasurer, 2, 1.1605822687270149, 9.120416827390576
administrator, 2, 0.646516926082999, 12.793558752087087
advertiser, 1, -0.15103467112394298, 11.491771273296658
advisor, 2, 0.17157482415573866, 12.7784368252631
aerodynamicist, 1, -1.0198308133658278, 12.844680865243099
aerographer, 1, -0.6213527608752043, 12.217586054953568
aerologist, 1, -0.6466748495322604, 11.586707033794717
aerophysicist, 1, -0.0541333925044847, 11.98197280890512
aesthetician, 1, -0.6140442177187211, 10.420636593917415
afterschool, 2, 0.9542435244890421, 10.385338838575628
agent, 1, -0.3087585467060176, 14.573199104341153
agriculturist, 1, -0.3092786407919162, 11.278479988982166
agronomist, 1, -0.9591717125176714, 11.492605146110193
aircrewman, 2, 0.6573621075518029, 9.970525990937723
algebraist, 1, -1.3976257959434863, 11.999946403545685
algologist, 1, -1.2204031359443799, 9.574006131477187
aligner, 1, -1.0939015548408744, 13.000976630528802
allergist, 1, -0.2896610062203853, 10.37369632966968
aluminizer, 1, -0.1833283770256023, 8.682337543994938
amalgamator, 1, -0.6597704770729147, 11.044067828246398
anaesthesiologist, 2, 0.8339231590137389, 10.92869781956303
analyst, 1, -0.38187034926240976, 13.259349981801721
anchorer, 1, -1.0584194326523622, 11.952559482975733
anchorman, 1, -0.4006483131204785, 12.60815835418422
anesthesiologist, 2, 0.37196199160768123, 11.051073528654038
anesthetist, 2, 0.6847627339493862, 12.645782389010272
angiographer, 1, -0.2858409994412014, 9.744416914725923
anglesmith, 1, -0.4788101489725282, 8.570230825355234
animator, 1, -0.7478961007077775, 12.743761545606263
annealer, 1, -0.43696580975361055, 8.714690198472873
announcer, 1, -0.03232571305479658, 12.207870482012074
anodiser, 1, -0.5284768547821752, 10.347878784923713
anodizer, 1, -0.17410815861227885, 10.773770002520708
answerer, 1, -0.31450542649199714, 10.08402629726321
anthropologist, 1, -0.603594338507051, 14.44242194893278
anthropometrist, 2, 0.20807489175738964, 9.645853698671552
antiquer, 1, -0.25494717518757287, 8.56897676300727
anvilsmith, 1, -0.5114762164338442, 9.34120051106775
apiarist, 2, 0.4574642213317301, 8.389121085126643
apiculturist, 1, -0.2653024801440126, 9.056799511159378
applier, 1, -0.0019737915497971504, 10.42001780735649
appliquer, 1, -0.028769070884674865, 9.193651774057855
appraiser, 2, 0.4231702850255186, 11.654234166601404
apprentice, 1, -0.15171668009187417, 13.064577960844275
approver, 2, 0.326678682535854, 11.194177921033665
aquaculturist, 1, -0.19242562019855924, 9.733871966195872
aquarist, 2, 0.7893877435750769, 10.303439652520064
arbitrator, 1, -0.24332433522911573, 12.206644694876868
arborer, 1, -0.6363762828046494, 9.402131877374792
arboriculturist, 2, 0.1192635942766074, 10.51520265816981
arborist, 1, -0.7802472627951416, 11.818352077291344
archaeologist, 1, -0.16406213923105373, 14.294189383575048
archeologist, 1, -0.8572823849702804, 11.770278769155626
architect, 1, -1.0326865385323174, 13.294811543533694
archivist, 1, -0.591904727686895, 13.103989849749865
aromatherapist, 2, 1.6027064108324347, 11.928050296733552
assayer, 1, -0.7050263658197597, 10.9455168523396
assembler, 1, -0.6002796687191105, 11.977427676008487
assessor, 1, -0.14057812745208048, 11.890845853775318
assigner, 1, -0.039082579698513746, 11.175861992769304
assistant, 1, -0.4447091346899636, 12.761714084826089
associate, 1, -0.5264058326297547, 13.495627335902885
assorter, 1, -0.6667091503410866, 9.216377138210934
astrobiologist, 1, -0.4605325326723261, 11.644974769681145
astrochemist, 1, -1.1263708811370239, 11.363514563469563
attache, 1, -0.2240758288108599, 13.716748578523104
attacher, 1, -0.05141098034278612, 9.949251989574591
attenuator, 1, -0.4629174229388788, 10.966065414059045
attorney, 2, 0.11698902495860547, 12.282183472245865
audiologist, 2, 0.015467530535420108, 11.799397218412679
audiometrist, 2, 0.20935421826224376, 9.38483756993012
audioprosthologist, 1, -0.0416284278267846, 8.812176611240819
auditor, 1, -0.31585822073554654, 13.620847342488467
auriculotherapist, 2, 0.36892881297108043, 10.361377661100224
aurist, 1, -0.36751369092606834, 10.705810790787812
author, 1, -0.14366194965525925, 13.519037329357744
authorizer, 2, 0.029220588616349522, 9.713962365929731
autocutter, 2, 0.23519480674183835, 9.910315085842813
autoglazier, 1, -0.41092774687269285, 8.924908256567893
autographer, 1, -0.35735544739632785, 11.679963476233677
autotransfusionist, 2, 0.03352973394360243, 10.313431896819854
aviculturist, 1, -0.23137283711508444, 11.253681550381327
babbitter, 2, 0.30401433117776216, 9.372520880741428
babysitter, 2, 1.0306208947351512, 11.930926008555407
backbreaker, 1, -0.7215795732910038, 10.228214396117375
backfiller, 2, 0.19045048347280052, 11.099414546590577
backwinder, 1, -0.8526887334753968, 10.124502038683545
baggageman, 1, -0.47175485484432667, 9.394552797110137
baggagemaster, 1, -0.08653813253131254, 11.997313139343582
bailiff, 2, 0.10206309461717794, 11.893801335846106
