word, gender_class_00, gender_spectrum_00, gender_relevance_00
abstracter, 2, 0.25743357537427697, 19.078555455719933
abstractor, 2, 0.1477032086472651, 20.181485717066593
accessioner, 2, 0.0724002702916795, 18.04340263472988
accountant, 1, -0.8932726991106544, 26.278579874319377
acidizer, 2, 0.7769092026958352, 17.94493435409512
actuary, 1, -0.6342670698737308, 22.15202381297177
acupressurist, 1, -0.054252930202455744, 17.56879238194661
acupuncturist, 1, -0.3841369211966141, 17.730851125046456
addresser, 2, 0.4077919348729813, 19.59425763659926
adjuster, 1, -0.018861770992887102, 18.551365042335632
admeasurer, 2, 1.6252147128925465, 16.84759164338064
administrator, 2, 0.6691933782502559, 27.164727172622555
advertiser, 2, 0.08346893643419157, 20.43362501568106
advisor, 2, 0.4106339751443612, 27.051425305444038
aerodynamicist, 1, -0.6809324589821849, 20.050491034876003
aerographer, 1, -0.7270637424897602, 21.71761361967775
aerologist, 1, -0.21574665280621624, 20.7335210617071
aerophysicist, 1, -1.1060707424479939, 19.522034128026196
aesthetician, 1, -0.09973618890906594, 18.714118420091385
afterschool, 2, 1.110724045001556, 19.612103521292287
agent, 1, -0.21549679791288673, 27.55868086499314
agriculturist, 1, -0.3693075267405903, 18.129709746061458
agronomist, 1, -1.376441668846259, 18.477955437007562
aircrewman, 2, 0.564064558242876, 17.30177561272786
algebraist, 2, 0.5060346824407332, 20.68130647555894
algologist, 2, 0.4540813502117375, 18.92804524141108
aligner, 1, -0.12410299372399619, 18.956464701167533
allergist, 2, 0.5668478218165146, 17.891853167668124
aluminizer, 2, 0.16694150975886826, 17.370923496224286
amalgamator, 1, -0.16752284714389593, 17.340814251033027
anaesthesiologist, 2, 0.4618783392855392, 17.34847747382495
analyst, 2, 0.17978324997193615, 27.458958884022223
anchorer, 1, -0.22763228071987196, 19.72627805108212
anchorman, 1, -1.7106528312168257, 20.698580816378247
anesthesiologist, 1, -0.5461871460323583, 17.729334898426853
anesthetist, 1, -0.8190373288978756, 19.729275704288916
angiographer, 2, 0.5205458489539375, 18.419892458625032
anglesmith, 2, 0.9167873231515374, 20.044665047185184
animator, 1, -0.3327464700819894, 25.424514624141068
annealer, 2, 1.0491370124547759, 16.52173800335689
announcer, 1, -0.3593067292977, 26.40916951539328
anodiser, 1, -0.3530342815030622, 19.61103507110239
anodizer, 1, -0.006268564157609064, 19.355579271307377
answerer, 2, 0.19485766980809505, 20.118835189046447
anthropologist, 2, 0.0940160823236184, 28.01705441681021
anthropometrist, 1, -0.5988737169934399, 17.453616706877096
antiquer, 2, 0.5829904847957543, 17.913179329590847
anvilsmith, 2, 0.18679801750415354, 17.987319553945618
apiarist, 2, 0.2808414037037092, 17.70161801561106
apiculturist, 1, -0.6250375473947951, 18.3217160552122
applier, 2, 0.9321404685051237, 20.84682462459668
appliquer, 2, 0.27724987484412594, 16.0026707871616
appraiser, 1, -0.28339120133681356, 20.63631808125428
apprentice, 1, -0.04725589398648721, 26.775251817746366
approver, 1, -0.14642212748694522, 19.46147517794617
aquaculturist, 1, -0.689912179144713, 17.227212554112317
aquarist, 2, 0.9394656238431959, 20.41047832208619
arbitrator, 2, 0.05111960334663219, 20.866363647528473
arborer, 1, -0.12437332785838068, 18.719194494445134
arboriculturist, 1, -0.8715322523718457, 18.026056402298714
arborist, 2, 0.6489952089067431, 21.20188380695214
archaeologist, 1, -0.7108749132647716, 26.205561793255832
archeologist, 1, -1.2015345767297319, 19.68214915015433
architect, 1, -1.0732897851646606, 27.284727629676322
archivist, 1, -1.3703496067407006, 22.927165070846492
aromatherapist, 1, -0.55721555792066, 18.775238341104334
assayer, 1, -0.49378534366954757, 19.318483453341493
assembler, 1, -0.4820692081285766, 19.49083627409666
assessor, 1, -0.5533749618822853, 21.261394982117405
assigner, 2, 0.9515082396529586, 19.63212799451025
assistant, 1, -0.7951395106155522, 26.48419397616216
associate, 1, -0.32696696273797815, 25.955384789954586
assorter, 2, 0.6823940633557345, 18.103469092286666
astrobiologist, 1, -0.8570591041761971, 20.080255813692112
astrochemist, 2, 0.22212993739170261, 22.129969764870573
attache, 2, 0.014637413256712617, 26.18143243349083
attacher, 1, -0.3349941164657076, 17.865607893731887
attenuator, 1, -0.5311099967331809, 19.260037115064794
attorney, 2, 0.5624626412204855, 26.740909557354627
audiologist, 1, -1.139677227599727, 20.34409120516454
audiometrist, 2, 0.54879539199694, 18.54871688753932
audioprosthologist, 2, 0.052134728539621984, 16.279262427556773
auditor, 1, -0.5790878644300361, 26.088046746448605
auriculotherapist, 2, 0.02872132920468479, 17.3175201571159
aurist, 1, -0.7801146268648008, 22.336569242171233
author, 1, -0.8510163685900275, 26.820478079749336
authorizer, 2, 0.3707517341278605, 19.27854599568404
autocutter, 2, 0.07937590585911675, 18.633556352221344
autoglazier, 2, 0.6120943865493695, 16.472005882825016
autographer, 1, -1.0080006079795507, 21.17465320010364
