word, gender_class_00, gender_spectrum_00, gender_relevance_00
bartenders, 1, -0.7006582803938103, 7.47088740395956
batchmaker, 1, -0.6123690814661328, 6.058349023070273
batteryman, 1, -1.1725091864009962, 7.071784397799345
beader, 1, -0.26507513089205303, 6.995557510344028
beadworker, 2, 0.8656100994192194, 7.128287844373342
beamster, 1, -0.5570384036950616, 5.637191764145353
bearingizer, 1, -0.6846522244360504, 5.798811725500719
behaviorist, 1, -0.9879494933713903, 8.74790045271635
bellhop, 2, 0.08900862524233072, 6.364142499758787
bellmaker, 1, -0.26129445259027145, 6.187164479146325
bellman, 2, 0.0012671316444027867, 7.228915384466392
bellperson, 1, -0.021273112698497687, 5.994973658085986
bellstaff, 2, 0.6951521925144343, 7.191657790600017
beveler, 1, -0.38391171035205535, 6.653949616192225
biller, 1, -0.8212996191074847, 6.537673178190181
billposter, 1, -0.4000354255267275, 5.778554718103516
binman, 1, -0.5597722852082273, 7.3066992443555066
bioanalyst, 1, -0.17716868813706788, 8.169635444267506
bioassayist, 1, -0.41831567291230665, 5.770939200152545
biochemist, 1, -0.6104188781054495, 8.981930980556829
bioengineer, 2, 0.028177204982572007, 8.32815490341497
biogeographer, 1, -0.6518336975707186, 8.291294572123078
bioinformatician, 2, 0.04162950697509807, 7.44516674871233
bioinformaticist, 1, -0.09169578773045406, 7.692516956947005
biologist, 1, -0.6923978628632593, 9.96863315043628
biomathematician, 1, -0.4475346706148258, 6.962201371709695
biometrician, 1, -0.5761534116650532, 8.372935454325205
biopsychologist, 1, -0.8623455758212566, 8.06407113578649
biostatistician, 1, -0.5666921807945701, 7.968033026437075
biotechnician, 1, -0.9839008914058495, 7.436276333625482
biotechnologist, 1, -0.6719559967212094, 7.698944871778095
blackener, 2, 0.25584337859515766, 6.449911531946795
blankmaker, 1, -0.3929120979146601, 6.252955894566675
blender, 1, -0.3764164547914181, 8.444291984460678
blindmaker, 1, -0.32672436619203704, 5.607414910227577
blocklayer, 1, -0.6061412234084117, 6.800948457014728
blockman, 1, -0.7578792125091712, 7.829974785143554
blockmason, 1, -1.7859252769023395, 8.651749975845217
blueprinter, 1, -0.7567350049063375, 7.188006032024777
blunger, 1, -0.49256911011091997, 6.380214731828858
boardmarker, 1, -0.579950399237703, 6.588588131946315
boatwright, 1, -0.3791190900926119, 6.656197406005441
bobtailer, 1, -0.1941278812405207, 6.086669415139335
bodybuilder, 1, -0.6915901189602707, 9.009660881834579
boilermaker, 1, -0.06040781180634475, 6.3421507982966885
bonderizer, 1, -0.4616283437130448, 5.524451787479405
booker, 2, 0.0681525546841765, 7.783990750014667
bookie, 1, -0.2844306474330814, 6.893040010072732
bookkeeper, 2, 0.39291249531582495, 6.715236530691911
booky, 2, 0.05530175295047515, 6.629803759123994
bootmaker, 1, -0.38295423322794564, 6.221796683308168
borderer, 1, -0.31067087375708013, 7.379488142326602
bottler, 1, -1.122579611244174, 6.582700441135186
bracer, 1, -0.28178311139053225, 6.179255227543651
bradder, 1, -0.7367386646572187, 6.685996974266984
braddisher, 1, -0.167948368815597, 5.382050957663116
brainer, 1, -1.0323722131870496, 6.675630370134915
brancher, 1, -1.105256732665384, 6.930923634559441
breadman, 1, -0.3586264421279989, 7.4012887623822845
breaster, 1, -1.2038157581668871, 6.338821098087312
brewmaster, 1, -0.3580629765303943, 8.30321703606683
bricklayer, 1, -1.3125906269692729, 8.226836069399535
brickmason, 1, -1.1552958542693355, 7.485679902918456
brigadier, 1, -0.05968484515701988, 11.073795686431161
broacher, 1, -1.219837488901537, 6.376380454784421
broadcaster, 2, 0.10267949686236369, 9.096659112183769
broker, 2, 0.07267805313210476, 8.705282855418218
bronzer, 1, -0.9467543530016839, 7.333154864983991
broommaker, 1, -0.32457078589121363, 5.9375511917291455
brusher, 1, -0.7402875739337208, 7.939534539789575
bryologist, 1, -0.1891958519765042, 8.139256015094876
buccaro, 2, 0.04226357238732445, 7.267917242463838
budder, 1, -0.616569018117226, 6.86886993789579
bufferer, 1, -0.4730589127125841, 6.582025185004838
buggyman, 1, -0.4721813509659366, 7.106960854290572
bulker, 1, -0.9733439063714888, 6.205439909967463
bulldogger, 1, -0.0796308891385756, 7.059067626922006
bumboater, 1, -0.4493952628364562, 6.568249982171732
bundler, 1, -0.9453872176946764, 7.026338403790808
burlapper, 1, -0.45442441869529077, 6.325127500066117
burnisher, 2, 0.10794680176425325, 6.853904875902732
bursar, 1, -0.9977277139689689, 8.242221836690998
busboy, 1, -0.11754234802318123, 6.893786119282299
busgirl, 2, 0.3689595705813605, 6.850626223113304
bushler, 1, -0.3436615954790745, 6.350434820915122
busperson, 1, -0.4765278895492272, 6.356259413588948
busser, 1, -0.6449905164925456, 6.579877224309522
butcher, 1, -0.10622170876472939, 8.46787486741831
butcherette, 1, -0.5360066267087255, 5.85553147245697
buttermaker, 1, -0.5496919608881267, 6.092875708671875
buttoner, 1, -0.7153082441103374, 6.696648382629563
buttonholer, 1, -0.29747665766744125, 5.930979144395666
buyer, 1, -0.026927070976588335, 8.522755541841363
cableman, 1, -1.2659020257757077, 6.795503414774006
caddie, 2, 0.36346446410476185, 8.524068451471281
caddy, 2, 0.1211700000502626, 7.507045865896423
caddymaster, 1, -0.08483965528557358, 5.779915158883785
calciminer, 2, 0.11364849847587405, 6.784970721363399
calenderer, 1, -0.19962183077473775, 6.293601276255739
calker, 1, -0.47266090354363943, 6.259571091046727
candlemaker, 2, 0.4131046297718438, 6.412006766394306
cannoneer, 1, -0.6902444519593752, 6.176858279607749
caponizer, 1, -0.37445104826961323, 5.881740372362125
carbider, 1, -1.0331578768384584, 6.767109934260996
carbonator, 1, -0.08209603249769556, 6.250800326438859
carbonizer, 1, -0.5057965059721311, 6.303443277873501
carburizer, 1, -0.3281562158077446, 6.377372081303212
cardiographer, 1, -0.7050521518039209, 7.921368464245695
cardiologist, 1, -0.6043560940957976, 9.044851458445155
caretaker, 1, -0.03862335655231067, 8.853153161046627
cargoman, 1, -0.2885349337837903, 6.740244828790668
carpenter, 1, -0.35751180466175675, 8.228036845613076
carpenters, 1, -1.125441759425299, 7.459122194944079
carroter, 1, -1.4249161715336345, 6.238133407710403
caser, 1, -0.852741203740769, 6.703205996968289
caseworker, 1, -0.8468350272612867, 8.03445291776764
cashier, 2, 1.362719829431088, 9.110986663995618
catechist, 1, -0.8111550294642534, 9.222610275058695
cattyman, 2, 0.25866139491545465, 6.697095703519072
causticiser, 2, 0.0187158543906511, 5.902823675550723
cellophaner, 2, 0.20806077484542373, 7.047330716655105
cementer, 1, -1.5020512570018707, 6.790748417706775
cena, 1, -0.2982737236114096, 8.268386083388458
centerpuncher, 1, -0.09096503924566153, 6.371126896684083
ceo, 1, -0.869735814171594, 8.97433795251755
ceramist, 1, -0.7552749940344813, 7.221312952675424
certifier, 1, -0.18020256436795298, 8.219556670343032
chainer, 1, -0.4482267686562237, 6.87149751425252
chainman, 1, -0.7936180590075487, 7.010916208912416
chair, 1, -0.799062992609197, 9.467827331931794
chairman, 1, -0.9466385299806134, 9.489537845471094
chancellor, 1, -0.6765486422946915, 9.142253843856157
channeler, 1, -0.9435474740382869, 6.565341607797789
chaperon, 1, -0.5121881653577823, 6.9149516488875165
chaperone, 2, 0.10702561284317483, 6.751298856802601
chaplain, 1, -0.907005323421596, 9.69295274325671
chaplaincy, 1, -0.7848294002135161, 8.98775580451004
charger, 1, -0.711541807441884, 6.128819243864525
charrer, 1, -0.5249727840291366, 6.62292444021787
chauffeur, 1, -0.25736941785484124, 8.749230112951224
checker, 1, -0.6558942348397908, 6.702660336431492
checkman, 1, -0.5064309938600572, 6.830381764073572
cheesemaker, 1, -0.4067627817907469, 7.043694049008775
chef, 1, -0.7176509192176291, 8.84599050145425
chefs, 1, -0.20411159138625257, 8.784669447071968
chemist, 1, -0.48465959783328477, 9.399922298961023
chemists, 1, -1.3633099636270307, 8.590051443323562
chemotherapist, 2, 0.5001023076810593, 7.879942534620708
chipper, 2, 0.11308726684040474, 8.512225584077555
chlorinator, 2, 0.3077437042090093, 6.662233004133809
chocolatier, 1, -0.29938674955739836, 7.82964218321087
choirmaster, 2, 0.1637665446173038, 7.773687238469111
chucker, 1, -0.623769959900765, 6.893369238842462
chummer, 2, 0.03566000266229011, 7.212849524022405
churner, 1, -0.7713982583569883, 6.250505006730712
cinetechnician, 1, -0.7134299474179996, 5.488215534415974
circulator, 2, 0.10109939442248408, 7.8480458606984165
clammer, 2, 0.11691904662263647, 6.92573684475025
clamper, 1, -0.4919683470855012, 7.1578566434061
clarifier, 1, -0.04313641840361879, 6.235855500316015
classer, 1, -0.9308296922631689, 6.487294970276581
classifier, 2, 0.13426850096108647, 6.638723311983541
cleaner, 2, 0.365086007419561, 8.625899070248497
cleaners, 1, -0.7674447183559481, 7.035897994289693
cleater, 1, -0.12647171964266166, 6.703615637783212
clerk, 2, 0.06712376352811047, 8.949627334931504
climatologist, 1, -0.16726564156128795, 7.6746385384921805
clipman, 1, -0.5085647000693514, 6.931719529436363
clockmaker, 1, -0.23789222424086512, 6.886769810850641
clocksmith, 1, -0.3332886929556532, 6.3317170172582395
coach, 1, -0.07226885622365767, 10.255371911622243
coagulator, 2, 0.11064566923565469, 7.3659378441641525
coater, 1, -1.1405619645637093, 5.999075041468711
coder, 1, -0.9380744293158592, 6.101452072429266
codifier, 2, 0.41410044353574577, 6.9852705584969845
cofounder, 1, -0.6826372986611334, 8.187271342918791
cognos, 1, -0.735225999792816, 7.517272784358184
coiler, 1, -0.8025286835049835, 6.32499893361702
cokeman, 1, -0.800633293909318, 6.356009669976592
coldfusion, 2, 0.14468361476353067, 6.985816414477992
collator, 1, -0.8280612528588781, 6.553408653340527
collector, 1, -0.4049507778522051, 8.885040441683824
colleter, 1, -0.5069552374867811, 6.567523619650592
colorer, 1, -0.6536887046213662, 6.538985884695533
colorist, 1, -1.02187966097046, 7.864666973248293
colorman, 1, -0.42446342251075525, 6.278019209165396
columnist, 1, -0.6715393432093042, 8.61273326347505
combiner, 1, -2.014640094925557, 8.952989847112178
comedian, 1, -1.279061648442513, 9.595041081408066
companion, 2, 0.5258115884655061, 8.32534667086716
compensator, 2, 0.10707585083926016, 7.221227601546504
compounder, 1, -1.1282650409505206, 7.843085766671012
comptometrist, 1, -0.8091441753931926, 6.289735633809309
comptroller, 1, -0.2987946050146689, 8.719522377408436
computator, 1, -0.1625464595679716, 7.974891385799266
concaver, 1, -0.6645989102009009, 5.998868352948305
conceptor, 1, -0.8933422159671697, 6.684637868354649
concessionist, 1, -0.5691470730606996, 9.177337354567376
concierge, 2, 0.1800221853575507, 8.736628259430447
conciliator, 2, 0.021096842855938686, 8.146580389035593
concreter, 1, -1.2442169392660367, 6.576285761523324
configurator, 1, -0.1664845062902859, 7.307845313926768
consignee, 2, 0.24696623218326874, 6.5647456723106075
consolidator, 2, 0.9651717767421256, 7.38092534253691
consultant, 1, -0.7439986315444342, 9.43390582455847
conveyancer, 1, -0.5951969187794751, 7.081448823898734
cookee, 1, -0.44659632368671026, 6.4118160837743865
cooperer, 1, -0.9867643701185497, 5.667827018221176
cop, 1, -0.36474813568230796, 9.807435540740483
cops, 2, 0.276403400469981, 8.094174708624623
copyholder, 2, 0.04984065876447499, 7.556832164982006
copyist, 1, -1.4006078685475578, 8.152689036158877
copyman, 1, -1.3005541283548452, 7.042634055973655
copywriter, 1, -0.5632584534679552, 7.921115802841186
cordwainer, 1, -0.14703525007905463, 7.6558825642162045
coremaker, 1, -0.7169007908181404, 5.815626777157171
cornetist, 1, -0.7245164972354902, 7.19739489322113
coroner, 1, -0.550098879712349, 9.810273219424285
corpsman, 1, -0.30256184952563175, 7.239665714543263
correspondent, 2, 0.18567837689104025, 9.170643559181212
corrugator, 1, -0.6788265990778087, 6.6333828373184325
corsetier, 1, -0.04510355126112631, 7.049062337523836
cosmetician, 1, -0.7123424531481586, 7.989780828970707
cosmetologist, 1, -0.556881567013006, 7.407808382397398
costumer, 1, -0.8084305317988506, 6.683586698066331
councilman, 1, -0.6574985962247396, 9.082387181673592
councilor, 1, -0.475954449314498, 8.096205389821822
councilperson, 2, 0.15137844763113575, 8.242629730834707
counsel, 1, -0.6529243551340081, 8.546006867130476
counsellors, 1, -0.3371623514647582, 8.492023527641173
counselor, 2, 0.05951596676222884, 9.071269429944454
counterperson, 1, -0.19963653920472185, 6.499305120934356
countersinker, 1, -0.17621172200419274, 5.669509812235146
coupler, 1, -0.93688796505659, 7.287726216328046
courier, 1, -0.11618255061922375, 8.17730382438172
coutierier, 1, -0.3100314994673835, 6.002326850137434
couturiere, 2, 0.11029022974704639, 8.031470490097345
coverer, 1, -0.3813690238896282, 6.7920254090841174
cowlman, 1, -0.585866256289189, 6.651233631747537
crabber, 1, -0.3988818882485534, 7.121385011700178
craniologist, 1, -0.6386945116349295, 7.284800499215585
credentialer, 1, -0.5045387412506331, 7.368175000010623
creeler, 1, -0.26990833982883417, 7.638871192907643
cremator, 1, -0.6717053215216736, 7.9216904063342195
crester, 1, -1.1218938426303047, 6.109073184854857
cribber, 1, -0.9302950216121341, 6.747789859246783
criminalist, 1, -1.4798964265930066, 7.1689385224903255
crocheter, 1, -0.14782358255734407, 6.008244305436023
crosscutter, 1, -0.4430149957178574, 7.027533063200368
crozer, 1, -0.8983980347515182, 7.020754624892203
crusher, 1, -0.5851757546817239, 7.560836547716304
cryptanalyst, 2, 0.11888197982816998, 7.231857520465482
cryptographer, 1, -0.636544609027364, 8.257983498040204
cryptologist, 1, -0.6917227417739683, 7.684057999629751
cryptozoologist, 1, -0.0421458308959142, 7.443376752394869
crystalizer, 1, -0.39724244137064446, 6.403965140525231
crystallographer, 1, -0.2394654794193549, 8.523178969866425
cto, 1, -1.2196793566345905, 8.03485110879735
cuffer, 1, -0.38286742472084856, 5.794498336159936
culturist, 1, -0.6265767884284457, 8.515246234477324
curator, 1, -0.38251764833958896, 9.250275713269042
curber, 1, -0.7074303707373865, 6.391451199931889
custodian, 1, -0.5098770640616368, 8.358655897324972
customizer, 1, -0.46658295013842305, 7.366923470380567
cyberathlete, 2, 0.001880537620622986, 7.003358310219611
cytogeneticist, 1, -1.006235463588604, 8.39586948719981
cytologist, 1, -0.6817449854749925, 7.26902987553377
cytopathologist, 1, -0.5045095701029207, 7.184293726133866
cytotechnologist, 1, -0.5975375535018739, 7.680939275999662
damascener, 1, -0.240170364629938, 6.009742108413995
dampener, 1, -0.5726872538140261, 7.524727493760496
dampproofer, 1, -0.599615639244156, 7.397872493134969
deadener, 2, 0.6369904970248282, 7.0717985022302585
dealmaker, 1, -0.6604598840066608, 6.446543741113354
dean, 1, -0.6156432953635017, 9.212851389367094
debeader, 1, -0.004193027362722402, 6.08392733984543
debeaker, 1, -0.2841659266483021, 6.5962870222799745
deblocker, 1, -0.5478814489314415, 6.2018083519239475
deboner, 1, -0.7592715369120248, 5.37494024878631
debrander, 2, 0.09632644034123794, 5.885681407891168
debubblizer, 2, 0.19736629660966398, 5.859961692517987
deburrer, 2, 0.346430143932208, 6.457666201205354
decaler, 1, -0.39071559559510016, 6.239101792720772
decatizer, 2, 0.6839445504773537, 6.226652262521454
deckhand, 1, -0.731696458113328, 6.435533071263479
decontaminator, 2, 1.005762935586223, 8.049484259075909
dedenter, 1, -0.31445610729520485, 5.907295171229194
degreaser, 1, -0.13731866993185424, 5.99277322665841
dehairer, 1, -0.8950065258718998, 6.088439691764732
dehorner, 1, -0.6613519593810051, 6.687425696264863
dehydrator, 1, -0.36161824395773867, 7.272943247517524
delimer, 1, -0.5654275522146974, 6.283620904873473
delineator, 1, -0.03364233742354203, 7.16115879789537
demographer, 1, -0.476761769519609, 8.884897769755906
demolitionist, 1, -1.57636185398164, 7.784362151745661
denitrator, 2, 0.2165541165545118, 7.20071715226433
densitometrist, 1, -0.38228272912597405, 6.029178026650032
dentist, 1, -0.39751849313489, 9.025849523136387
dermatologist, 2, 0.04105781754330337, 8.681937691898945
dermatopathologist, 2, 0.2158442565717892, 7.841167098384506
designer, 1, -0.4607012798635422, 9.055746615800274
desilverizer, 1, -0.26018244648943833, 6.47101723117107
desolderer, 1, -0.1320186266158007, 5.954649681432288
detacher, 1, -1.0831689313975899, 6.1811405695758666
detacker, 2, 0.09233397340225714, 7.992958172149935
detailer, 1, -0.8898974644370862, 6.676154409965412
detasseler, 2, 0.10324639974151414, 5.74180868229134
detective, 1, -0.09653281176693276, 8.826053646894657
devops, 1, -0.943962338130074, 7.697048618181746
dewaxer, 1, -0.677442228980531, 5.602716048400472
dewer, 1, -1.0219578670044591, 6.804113999480789
diabetologist, 2, 0.737408856584754, 7.810449547483653
diagrammer, 1, -0.2003928086162137, 6.195543973043483
dialer, 1, -0.07174711982334776, 6.024082230296446
dianeticist, 1, -1.0945243946747305, 6.397528903951163
dietician, 1, -0.7539830362128289, 8.466502754015714
dietist, 1, -1.4700916046966754, 8.310355360147252
dietitian, 1, -0.770118544401008, 8.207824221564882
digester, 1, -1.1436175235892954, 6.047261446266768
digitizer, 1, -0.32461412172744847, 7.120906589283455
dinker, 1, -0.7868419168698805, 6.648378014245903
dioramist, 1, -0.48341988459530516, 7.3503882884821685
director, 1, -0.8300873587082421, 9.188191406174635
disassembler, 1, -0.03195899730438134, 8.268835710088155
dishwasher, 2, 0.14683903102420912, 9.043956368818113
disintegrator, 2, 0.29752259801181064, 7.279346078970417
dismantler, 1, -0.5409725868491798, 7.5073146939217175
dispatcher, 1, -0.18897765440847428, 7.947480461237419
displayer, 1, -1.0151000841999251, 6.455359280279627
distiller, 1, -0.41163992223023094, 8.09675476463774
distresser, 2, 0.030641639474592128, 7.116960406764141
ditcher, 1, -0.9235390400792022, 6.685532031280352
divemaster, 2, 0.14744756479480373, 7.770807062366196
dockmaster, 2, 0.29850283165656094, 7.5297106249137835
dockworker, 1, -0.36985160997797434, 7.867430685839336
doctor, 2, 0.04861924618740235, 9.011393110373575
doffer, 1, -0.5705215983301327, 7.181167349074732
dogger, 1, -1.0938951014880611, 6.895972974661782
dollyman, 1, -0.45958622264151583, 6.441119127713313
dominatrix, 2, 1.00608801819029, 8.365183882704091
doorkeeper, 1, -0.2590386858617082, 6.2634766528720345
doormaker, 1, -0.5703820142448733, 6.393184982736491
doorperson, 1, -0.2835926336835476, 6.920928031233497
doorshaker, 1, -0.501348441811261, 6.936313963458934
dopeman, 1, -0.6184514368494872, 6.952771493126443
doper, 1, -0.7596774355694685, 6.758889699757017
dopster, 1, -0.7344811598440302, 6.908465686172791
dosimetrist, 1, -0.47020458069694104, 6.948590810927305
doughmaker, 1, -0.4945312934259699, 6.0337943474476905
doula, 1, -0.10930390727847653, 7.184547902332791
douper, 1, -0.5296593118786249, 6.154163589512742
dovetailer, 2, 0.13527266070622213, 5.6372839597364255
doweler, 1, -0.2588878250364931, 6.388535763265307
drafter, 1, -0.9666371574183281, 7.675452718197351
draftsperson, 1, -0.09459792470516977, 6.175306666789645
dragger, 1, -0.26357856163258975, 6.595809351054946
drainlayer, 1, -0.41632089506402925, 6.029897649874014
drainman, 1, -0.9285782476479744, 6.190331372266469
draughtsman, 1, -1.0541078724356243, 7.9852637060751395
dredgemaster, 1, -0.11337133889581241, 7.777115241717713
drencher, 2, 0.5471639674301327, 7.176115830723443
drier, 1, -0.2285435762258059, 7.884753308680806
driftman, 1, -0.5751096978424282, 7.494845659467671
driver, 1, -0.22469553674519036, 8.934442131972006
drosser, 1, -0.6177453597950179, 6.462132029049196
drycleaner, 2, 0.15386737764805533, 6.264997042036695
drywaller, 1, -0.6764663351868553, 6.373158827146855
dulser, 2, 0.013387951637190728, 7.229225275154137
dumper, 1, -0.19937951044287539, 7.6166004762977
dumpman, 1, -0.37006999165806964, 7.858060284654703
dynamicist, 1, -1.2288853307800816, 7.907897071774172
dynamiter, 1, -1.3067836322689719, 7.664065758709899
echocardiographer, 1, -0.4334261107871611, 7.945245189582632
echocardiologist, 1, -0.4506778096289856, 8.46333014392144
ecologist, 1, -0.6926386973066556, 7.87394590185678
econometrician, 1, -0.4108560641291842, 8.261790793065583
ecotherapist, 2, 0.14770116482776388, 7.719945738695266
edgerman, 1, -0.6804856922895488, 6.3013344900679815
editor, 1, -0.9646979216359558, 9.114753980363167
educator, 1, -0.2933337072084141, 8.089271755020638
eeler, 1, -0.833914696395324, 5.982042886387569
egyptologist, 1, -1.1160336044941754, 7.754737829881657
electrician, 1, -0.7897832286442886, 8.485622388619069
electrochemist, 1, -0.8590177561843274, 8.093618589240002
electrodynamicist, 1, -0.5447678895933578, 7.445145996136185
electroformer, 1, -0.4908981380613893, 7.133880868475568
electrologist, 1, -0.7317785174542364, 7.718569202434757
electrolysist, 1, -1.1230187377559775, 5.954453124627583
electromechanic, 1, -0.6240767670723467, 7.39903567998911
electrophysiologist, 1, -0.39948157277319984, 8.144428992652527
electroplater, 1, -1.0818885962953229, 6.539362221497607
electrotherapist, 2, 0.024598472284695166, 7.955551487731063
electrotyper, 1, -1.1153772348653987, 6.80629935124041
embedder, 1, -0.8163389575067012, 7.086573320171607
embroiderer, 2, 0.07050127245819743, 7.239256819433491
enameler, 1, -1.321216567394229, 6.998569093963376
encapsulator, 1, -0.6346470997424375, 7.096280902206815
encephalographer, 1, -0.6481128199274391, 6.821860986938141
endbander, 1, -0.29346328152207557, 5.97443314917256
endocrinologist, 1, -0.3738393425800168, 7.887126508941685
endodontist, 1, -1.1683899127304442, 7.492059518329441
